,year,Community,average_age,rolling_average_age
1454,1980,15,39.76470588235294,33.656060606060606
1455,1980,16,69.0,35.21320346320346
1456,1980,17,0.0,35.32683982683983
1457,1980,18,0.0,35.454112554112555
1458,1980,19,32.0,35.663636363636364
1459,1980,20,47.25,35.92613636363636
1460,1981,1,36.51020408163265,35.885660173160176
1461,1981,2,58.95614035087719,36.61857553366174
1462,1981,3,36.43529411764706,37.38286124794745
1463,1981,4,47.44329896907217,37.561216226302435
1464,1981,5,32.54716981132076,36.64633527392148
1465,1981,6,28.576271186440678,36.152249252416105
1466,1981,7,42.666666666666664,35.91431821793335
1467,1981,8,39.28,35.97403250364763
1468,1981,9,33.31578947368421,36.76710609672123
1469,1981,10,33.714285714285715,37.79091562053075
1470,1981,11,28.75,38.45833497536945
1471,1981,12,45.5625,38.87526984126985
1472,1981,13,39.42857142857143,39.50255189255189
1473,1981,14,49.57142857142857,39.77061911944265
1474,1981,15,38.416666666666664,40.61095525389643
1475,1981,16,0.0,41.345955253896435
1476,1981,17,0.0,41.2837330316742
1477,1981,18,0.0,42.25745098039216
1478,1981,19,38.285714285714285,42.65440838404327
1479,1981,20,48.27272727272727,43.52597701149425
1480,1982,1,37.34285714285714,44.175977011494254
1481,1982,2,59.57471264367816,45.40264367816092
1482,1982,3,34.37869822485207,45.666532567049806
1483,1982,4,48.94117647058823,45.601507936507936
1484,1982,5,34.45,45.15453823953824
1485,1982,6,31.5625,45.43953823953824
1486,1982,7,45.38709677419355,45.25668109668109
1487,1982,8,40.27777777777778,44.30112554112554
1488,1982,9,39.333333333333336,45.21183982683982
1489,1982,10,32.82857142857143,46.475476190476186
1490,1982,11,0.0,47.029761904761905
1491,1982,12,43.21212121212121,47.686904761904756
1492,1982,13,41.125,48.12499999999999
1493,1982,14,47.57142857142857,50.07142857142857
1494,1982,15,41.370370370370374,48.87142857142857
1495,1982,16,68.0,51.357142857142854
1496,1982,17,0.0,54.042857142857144
1497,1982,18,0.0,57.27142857142858
1498,1982,19,37.25,57.55714285714286
1499,1982,20,49.4375,59.52380952380952
1500,1983,1,36.95175438596491,58.603809523809524
1501,1983,2,57.93827160493827,54.203809523809525
1502,1983,3,36.20625,51.64380952380952
1503,1983,4,50.97872340425532,51.57833333333333
1504,1983,5,35.57746478873239,52.62595238095238
1505,1983,6,32.526315789473685,48.74595238095238
1506,1983,7,45.175,46.14595238095238
1507,1983,8,38.15384615384615,44.945952380952384
1508,1983,9,37.24,43.17650793650794
1509,1983,10,31.6,43.26222222222223
1510,1983,11,41.0,47.376507936507934
1511,1983,12,48.0,54.43365079365079
1512,1983,13,44.916666666666664,57.81587301587301
1513,1983,14,43.857142857142854,59.05079365079365
1514,1983,15,39.70967741935484,58.170793650793655
1515,1983,16,69.0,58.15650793650794
1516,1983,17,0.0,55.24936507936508
1517,1983,18,0.0,53.42714285714286
1518,1983,19,32.0,54.07000000000001
1519,1983,20,54.666666666666664,52.9
1520,1984,1,36.44117647058823,48.2
1521,1984,2,59.65432098765432,49.25
1522,1984,3,36.184397163120565,50.05
1523,1984,4,50.79611650485437,38.15
1524,1984,5,34.73529411764706,28.0
1525,1984,6,31.2,21.0
1526,1984,7,40.205882352941174,
1527,1984,8,37.86046511627907,
1528,1984,9,38.69230769230769,
1529,1984,10,33.6,
1530,1984,11,33.833333333333336,0.0
1531,1984,12,43.172413793103445,0.0
1532,1984,13,40.4,0.0
1533,1984,14,57.857142857142854,0.0
1534,1984,15,40.59090909090909,0.0
1535,1984,16,70.0,0.0
1536,1984,17,0.0,0.0
1537,1984,18,0.0,0.0
1538,1984,19,28.11764705882353,0.0
1539,1984,20,48.0,0.0
1540,1985,1,36.93478260869565,2.8
1541,1985,2,62.0655737704918,2.8
1542,1985,3,36.53179190751445,2.8
1543,1985,4,49.90196078431372,2.8
1544,1985,5,33.71604938271605,2.8
1545,1985,6,31.20689655172414,0.0
1546,1985,7,37.529411764705884,0.0
1547,1985,8,34.13157894736842,0.0
1548,1985,9,36.609756097560975,0.0
1549,1985,10,33.475,0.0
1550,1985,11,37.82608695652174,0.0
1551,1985,12,47.3448275862069,0.0
1552,1985,13,40.666666666666664,0.0
1553,1985,14,45.5,0.0
1554,1985,15,39.642857142857146,0.0
1555,1985,16,0.0,5.8
1556,1985,17,0.0,6.2
1557,1985,18,0.0,6.2
1558,1985,19,29.88888888888889,6.2
1559,1985,20,45.5,12.8
1560,1986,1,36.385714285714286,13.8
1561,1986,2,60.63529411764706,10.8
1562,1986,3,37.47682119205298,10.8
1563,1986,4,49.41573033707865,10.8
1564,1986,5,34.42253521126761,4.2
1565,1986,6,31.925,-2.6
1566,1986,7,41.59016393442623,0.0
1567,1986,8,32.39622641509434,0.0
1568,1986,9,37.0,4.8
1569,1986,10,33.214285714285715,4.8
1570,1986,11,38.73684210526316,4.8
1571,1986,12,50.07692307692308,4.8
1572,1986,13,43.44444444444444,4.8
1573,1986,14,62.0,5.8
1574,1986,15,40.816326530612244,13.0
1575,1986,16,0.0,13.0
1576,1986,17,0.0,21.2
1577,1986,18,0.0,29.2
1578,1986,19,38.166666666666664,32.2
1579,1986,20,49.888888888888886,33.2
1580,1987,1,37.875739644970416,41.5
1581,1987,2,60.85,42.4
1582,1987,3,39.031007751937985,42.36666666666667
1583,1987,4,49.026785714285715,42.44666666666667
1584,1987,5,33.7,41.72166666666667
1585,1987,6,33.10526315789474,40.17551282051282
1586,1987,7,45.70909090909091,38.13705128205128
1587,1987,8,35.21739130434783,38.57038461538461
1588,1987,9,35.75,36.83156108597285
1589,1987,10,35.76,36.48156108597285
1590,1987,11,37.629629629629626,37.42183257918552
1591,1987,12,49.07142857142857,37.7031512605042
1592,1987,13,47.833333333333336,37.2781512605042
1593,1987,14,61.0,37.6703081232493
1594,1987,15,42.25581395348837,37.903928812904475
1595,1987,16,74.0,38.11814449917898
1596,1987,17,0.0,38.08362068965518
1597,1987,18,0.0,38.79827586206896
1598,1987,19,33.57142857142857,39.217883705206226
1599,1987,20,49.5,39.54259634888438
1600,1988,1,38.396011396011396,39.90833708962513
1601,1988,2,61.875,40.541939240162755
1602,1988,3,37.823170731707314,39.97046588593078
1603,1988,4,49.252631578947366,39.94609613803162
1604,1988,5,34.770270270270274,40.42602811082074
1605,1988,6,34.31428571428572,40.60311682744434
1606,1988,7,40.29090909090909,40.80880039119242
1607,1988,8,34.50819672131148,40.96839635078838
1608,1988,9,38.642857142857146,42.14839635078838
1609,1988,10,34.57142857142857,43.591797711332596
1610,1988,11,36.37931034482759,44.077777777777776
1611,1988,12,46.107142857142854,45.24867724867725
1612,1988,13,43.9,46.58628408628409
1613,1988,14,60.0,46.69771265771266
1614,1988,15,40.73809523809524,46.68078958078958
1615,1988,16,0.0,47.34364672364673
1616,1988,17,0.0,47.573846153846155
1617,1988,18,0.0,47.84596153846154
1618,1988,19,37.53333333333333,48.26317084078712
1619,1988,20,50.6,48.21489066567768
1620,1989,1,38.07179487179487,48.78631923710625
1621,1989,2,61.38181818181818,49.4376012883883
1622,1989,3,37.55029585798817,49.18646492475193
1623,1989,4,50.1505376344086,49.44925562242636
1624,1989,5,36.2,49.907792207792205
1625,1989,6,34.4,50.236363636363635
1626,1989,7,45.15,50.31636363636363
1627,1989,8,35.56923076923077,51.03909090909091
1628,1989,9,38.45945945945946,51.66409090909091
1629,1989,10,34.056338028169016,52.34186868686868
1630,1989,11,40.714285714285715,52.25786868686869
1631,1989,12,48.05555555555556,55.29786868686868
1632,1989,13,46.57142857142857,44.93877777777777
1633,1989,14,59.285714285714285,34.413777777777774
1634,1989,15,41.388888888888886,23.735999999999997
1635,1989,16,0.0,
1636,1989,17,0.0,
1637,1989,18,0.0,
1638,1989,19,35.0,
1639,1989,20,43.285714285714285,31.166666666666668
1640,1990,1,39.4296875,29.76666666666667
1641,1990,2,62.1,29.421212121212125
1642,1990,3,37.15909090909091,29.779106858054227
1643,1990,4,48.87234042553192,30.329106858054228
1644,1990,5,35.55128205128205,30.865773524720897
1645,1990,6,33.86666666666667,31.721913875598084
1646,1990,7,42.264150943396224,31.107368421052634
1647,1990,8,37.11594202898551,31.13280701754386
1648,1990,9,38.333333333333336,31.12947368421053
1649,1990,10,35.91935483870968,31.209473684210526
1650,1990,11,38.904761904761905,33.1
1651,1990,12,49.833333333333336,36.16
1652,1990,13,46.142857142857146,37.689166666666665
1653,1990,14,55.333333333333336,39.21522727272727
1654,1990,15,45.542857142857144,39.94215034965035
1655,1990,16,0.0,40.61509152612094
1656,1990,17,0.0,40.415091526120946
1657,1990,18,0.0,40.466227889757306
1658,1990,19,39.0,40.26408885232415
1659,1990,20,51.2,40.8004991087344
1660,1991,1,38.85,41.07255793226382
1661,1991,2,62.943396226415096,42.36144682115271
1662,1991,3,38.156976744186046,42.363027848820686
1663,1991,4,46.31578947368421,42.963550724637685
1664,1991,5,37.54,43.301941529235386
1665,1991,6,34.10526315789474,43.76494152923539
1666,1991,7,45.467532467532465,42.63257437947693
1667,1991,8,35.22077922077922,43.640690321505915
1668,1991,9,38.84444444444444,43.747356988172584
1669,1991,10,35.28,43.54378099838969
1670,1991,11,38.43333333333333,43.5597809983897
1671,1991,12,54.095238095238095,44.40325925925926
1672,1991,13,49.4,44.8077037037037
1673,1991,14,57.4,44.909925925925926
1674,1991,15,48.03333333333333,46.16177777777777
1675,1991,16,0.0,47.257777777777775
1676,1991,17,0.0,49.53777777777778
1677,1991,18,0.0,49.91555555555556
1678,1991,19,39.69230769230769,49.83555555555556
1679,1991,20,57.25,50.721269841269844
1680,1992,1,38.77530864197531,49.841269841269835
1681,1992,2,61.333333333333336,48.16126984126984
1682,1992,3,36.04651162790697,50.73904761904762
1683,1992,4,49.645161290322584,50.73904761904762
1684,1992,5,36.01063829787234,50.80333333333333
1685,1992,6,37.21311475409836,52.21666666666666
1686,1992,7,38.972972972972975,53.56666666666666
1687,1992,8,32.816901408450704,54.23333333333333
1688,1992,9,39.326530612244895,45.43333333333333
1689,1992,10,35.092592592592595,34.88333333333334
1690,1992,11,36.72727272727273,38.15
1691,1992,12,48.23076923076923,39.8
1692,1992,13,44.4,38.9
1693,1992,14,39.0,51.779999999999994
1694,1992,15,44.68571428571428,67.78
1695,1992,16,0.0,64.38
1696,1992,17,78.0,51.779999999999994
1697,1992,18,0.0,39.68
1698,1992,19,38.5,26.8
1699,1992,20,52.6875,10.8
1700,1993,1,39.63636363636363,11.8
1701,1993,2,65.20967741935483,11.8
1702,1993,3,36.66013071895425,29.0
1703,1993,4,49.91011235955056,29.0
1704,1993,5,36.28846153846154,41.6
1705,1993,6,34.66216216216216,29.8
1706,1993,7,44.529411764705884,42.8
1707,1993,8,33.75268817204301,39.4
1708,1993,9,40.679245283018865,39.4
1709,1993,10,37.1,40.4
1710,1993,11,38.18604651162791,54.2
1711,1993,12,48.310344827586206,55.2
1712,1993,13,51.25,41.4
1713,1993,14,47.2,41.4
1714,1993,15,46.592592592592595,42.6
1715,1993,16,0.0,28.8
1716,1993,17,0.0,14.8
1717,1993,18,0.0,14.8
1718,1993,19,41.63636363636363,14.8
1719,1993,20,49.2,0.0
1720,1994,1,39.02597402597402,0.0
1721,1994,2,83.46859903381643,19.723076923076924
1722,1994,3,39.34382566585956,19.723076923076924
1723,1994,4,59.38277511961722,19.723076923076924
1724,1994,5,33.88552188552188,19.723076923076924
1725,1994,6,32.034246575342465,19.723076923076924
1726,1994,7,48.38732394366197,0.0
1727,1994,8,33.75409836065574,0.0
1728,1994,9,37.87378640776699,0.0
1729,1994,10,32.056,0.0
1730,1994,11,34.28947368421053,22.4
1731,1994,12,56.2093023255814,22.4
1732,1994,13,69.26086956521739,22.4
1733,1994,14,58.958333333333336,22.4
1734,1994,15,48.07692307692308,22.4
1735,1994,16,98.61538461538461,0.0
1736,1994,17,92.18867924528301,0.0
1737,1994,18,111.44444444444444,0.0
1738,1994,19,38.611111111111114,0.0
1739,1994,20,49.13333333333333,0.0
1740,1995,1,39.92168674698795,0.0
1741,1995,2,63.31818181818182,0.0
1742,1995,3,38.94078947368421,0.0
1743,1995,4,49.733333333333334,0.0
1744,1995,5,38.707070707070706,
1745,1995,6,34.725,
1746,1995,7,40.17567567567568,
1747,1995,8,34.68571428571428,
1748,1995,9,41.5679012345679,0.0
1749,1995,10,38.6078431372549,0.0
1750,1995,11,38.425,0.0
1751,1995,12,50.53333333333333,4.2
1752,1995,13,50.75,8.7
1753,1995,14,60.57142857142857,13.8
1754,1995,15,46.1,18.6
1755,1995,16,0.0,23.6
1756,1995,17,0.0,19.4
1757,1995,18,0.0,21.5
1758,1995,19,40.75,16.4
1759,1995,20,59.8,16.6
1760,1996,1,40.02376599634369,16.8
1761,1996,2,62.77358490566038,24.133333333333333
1762,1996,3,38.91860465116279,25.0
1763,1996,4,47.83870967741935,31.68
1764,1996,5,35.264150943396224,33.513333333333335
1765,1996,6,34.06896551724138,35.757777777777775
1766,1996,7,42.34722222222222,35.15777777777778
1767,1996,8,35.77142857142857,35.95777777777778
1768,1996,9,39.3,36.49444444444445
1769,1996,10,36.282051282051285,36.91565656565656
1770,1996,11,45.642857142857146,37.07121212121212
1771,1996,12,51.166666666666664,38.597138047138046
1772,1996,13,50.333333333333336,38.52213804713805
1773,1996,14,38.0,39.19638047138047
1774,1996,15,47.94871794871795,40.133501683501684
1775,1996,16,0.0,40.70493025493026
1776,1996,17,0.0,39.92424242424242
1777,1996,18,0.0,39.58085161964472
1778,1996,19,39.0,39.82097701149426
1779,1996,20,45.333333333333336,40.95523627075351
1780,1997,1,41.36880733944954,41.3474440629613
1781,1997,2,64.63414634146342,43.815539301056546
1782,1997,3,39.14093959731544,45.002557556634635
1783,1997,4,48.151785714285715,45.95031095266389
1784,1997,5,37.06870229007634,45.91529411764706
1785,1997,6,36.04651162790697,46.10999108734403
1786,1997,7,41.5375,45.778709036061976
1787,1997,8,36.12280701754386,45.872826683120806
1788,1997,9,40.7710843373494,46.17298617275397
1789,1997,10,37.90196078431372,46.454490874948334
1790,1997,11,36.0,47.600505367701956
1791,1997,12,49.333333333333336,48.06131122850782
1792,1997,13,51.833333333333336,48.062933946560555
1793,1997,14,26.0,48.15457481343362
1794,1997,15,48.0,48.3954943536635
1795,1997,16,0.0,48.13325179073444
1796,1997,17,0.0,49.25706131454397
1797,1997,18,0.0,50.126026831785346
1798,1997,19,40.92857142857143,50.43543859649123
1799,1997,20,57.77777777777778,52.276650717703355
1800,1998,1,41.29650092081031,55.63454545454546
1801,1998,2,61.0377358490566,56.109545454545454
1802,1998,3,39.91428571428571,46.109545454545454
1803,1998,4,47.87603305785124,48.22954545454545
1804,1998,5,36.64356435643565,47.575
1805,1998,6,34.92857142857143,45.575
1806,1998,7,44.371428571428574,46.4
1807,1998,8,34.97692307692308,57.8
1808,1998,9,42.09375,45.9
1809,1998,10,37.395348837209305,34.9
1810,1998,11,32.516129032258064,23.9
1811,1998,12,52.22727272727273,11.4
1812,1998,13,58.6,0.0
1813,1998,14,41.2,0.0
1814,1998,15,47.743589743589745,0.0
1815,1998,16,0.0,0.0
1816,1998,17,0.0,0.0
1817,1998,18,0.0,0.0
1818,1998,19,41.54545454545455,0.0
1819,1998,20,47.857142857142854,0.0
1820,1999,1,41.57094017094017,0.0
1821,1999,2,65.55263157894737,0.0
1822,1999,3,39.257425742574256,0.0
1823,1999,4,50.563025210084035,0.0
1824,1999,5,36.44827586206897,0.0
1825,1999,6,34.44444444444444,0.0
1826,1999,7,43.604651162790695,0.0
1827,1999,8,36.791044776119406,0.0
1828,1999,9,40.427083333333336,15.6
1829,1999,10,38.907407407407405,15.6
1830,1999,11,33.23076923076923,34.0377358490566
1831,1999,12,51.5,34.0377358490566
1832,1999,13,56.0,34.0377358490566
1833,1999,14,50.111111111111114,18.4377358490566
1834,1999,15,49.4375,18.4377358490566
1835,1999,16,0.0,0.0
1836,1999,17,0.0,0.0
1837,1999,18,0.0,0.0
1838,1999,19,43.6,0.0
1839,1999,20,46.4,0.0
1840,2000,1,41.8481228668942,0.0
1841,2000,2,62.13793103448276,0.0
1842,2000,3,39.91279069767442,0.0
1843,2000,4,48.950819672131146,0.0
1844,2000,5,38.52066115702479,0.0
1845,2000,6,36.18181818181818,0.0
1846,2000,7,43.25,0.0
1847,2000,8,37.46511627906977,0.0
1848,2000,9,41.735632183908045,0.0
1849,2000,10,40.049180327868854,0.0
1850,2000,11,35.87755102040816,0.0
1851,2000,12,46.2,0.0
1852,2000,13,56.1,0.0
1853,2000,14,61.0,
1854,2000,15,48.18604651162791,
1855,2000,16,0.0,
1856,2000,17,0.0,
1857,2000,18,0.0,20.63809523809524
1858,2000,19,40.57142857142857,26.78666666666667
1859,2000,20,59.7,29.92476190476191
1860,2001,1,41.7179054054054,30.37563909774436
1861,2001,2,58.96969696969697,31.713139097744364
1862,2001,3,39.64321608040201,32.377607962213226
1863,2001,4,49.45185185185185,32.745703200308455
1864,2001,5,36.76829268292683,32.86475081935608
1865,2001,6,37.134328358208954,32.680540293040295
1866,2001,7,42.08247422680412,32.31804029304029
1867,2001,8,37.35251798561151,33.45790043290043
1868,2001,9,40.02479338842975,34.64123376623377
1869,2001,10,40.06,35.084090909090904
1870,2001,11,35.160714285714285,35.22409090909091
1871,2001,12,54.666666666666664,37.42686868686869
1872,2001,13,67.0,37.23206349206349
1873,2001,14,58.57142857142857,37.73206349206349
1874,2001,15,47.707317073170735,38.522972582972585
1875,2001,16,0.0,40.749639249639245
1876,2001,17,0.0,39.921861471861476
1877,2001,18,0.0,41.96757575757576
1878,2001,19,45.0,41.91757575757576
1879,2001,20,49.375,43.42666666666666
1880,2002,1,43.195911413969334,43.760000000000005
1881,2002,2,65.5,46.31
1882,2002,3,40.21834061135371,36.95
1883,2002,4,47.2890625,37.8
1884,2002,5,38.75,37.6
1885,2002,6,35.91860465116279,37.7
1886,2002,7,44.136752136752136,39.2
1887,2002,8,40.66187050359712,50.0
1888,2002,9,40.13709677419355,52.5
1889,2002,10,37.80701754385965,53.5
1890,2002,11,36.714285714285715,55.7
1891,2002,12,55.64,44.1
1892,2002,13,54.5,33.3
1893,2002,14,61.285714285714285,21.8
1894,2002,15,50.857142857142854,11.6
1895,2002,16,0.0,0.0
1896,2002,17,0.0,0.0
1897,2002,18,0.0,0.0
1898,2002,19,48.90909090909091,0.0
1899,2002,20,54.666666666666664,0.0
1900,2003,1,43.148972602739725,0.0
1901,2003,2,64.8076923076923,0.0
1902,2003,3,40.44921875,0.0
1903,2003,4,49.890625,0.0
1904,2003,5,36.441717791411044,15.2
1905,2003,6,36.205882352941174,15.2
1906,2003,7,43.17821782178218,15.2
1907,2003,8,39.851063829787236,15.2
1908,2003,9,42.87,15.2
1909,2003,10,39.63492063492063,0.0
1910,2003,11,36.68571428571428,0.0
1911,2003,12,55.0,0.0
1912,2003,13,60.4,0.0
1913,2003,14,58.111111111111114,0.0
1914,2003,15,51.0,0.0
1915,2003,16,112.0,0.0
1916,2003,17,0.0,0.0
1917,2003,18,0.0,0.0
1918,2003,19,46.63157894736842,0.0
1919,2003,20,63.833333333333336,0.0
1920,2004,1,43.518324607329845,0.0
1921,2004,2,60.121212121212125,0.0
1922,2004,3,41.332116788321166,0.0
1923,2004,4,49.456,0.0
1924,2004,5,37.79899497487437,0.0
1925,2004,6,37.80487804878049,0.0
1926,2004,7,44.396039603960396,0.0
1927,2004,8,39.52173913043478,0.0
1928,2004,9,42.529411764705884,0.0
1929,2004,10,39.38666666666666,0.0
1930,2004,11,39.142857142857146,0.0
1931,2004,12,54.392857142857146,0.0
1932,2004,13,65.0,0.0
1933,2004,14,56.285714285714285,0.0
1934,2004,15,48.18181818181818,0.0
1935,2004,16,0.0,0.0
1936,2004,17,0.0,0.0
1937,2004,18,0.0,0.0
1938,2004,19,46.4,0.0
1939,2004,20,60.4,22.288888888888888
1940,2005,1,44.836555360281196,22.288888888888888
1941,2005,2,64.9,22.288888888888888
1942,2005,3,41.90877192982456,22.288888888888888
1943,2005,4,51.032786885245905,22.288888888888888
1944,2005,5,38.60386473429951,0.0
1945,2005,6,37.29113924050633,0.0
1946,2005,7,45.51485148514851,0.0
1947,2005,8,41.121428571428574,0.0
1948,2005,9,41.93571428571428,0.0
1949,2005,10,40.01234567901235,0.0
1950,2005,11,40.710144927536234,0.0
1951,2005,12,51.61538461538461,0.0
1952,2005,13,59.333333333333336,0.0
1953,2005,14,56.6,0.0
1954,2005,15,49.5,0.0
1955,2005,16,0.0,0.0
1956,2005,17,0.0,0.0
1957,2005,18,0.0,0.0
1958,2005,19,41.65217391304348,0.0
1959,2005,20,58.25,0.0
1960,2006,1,45.615269461077844,0.0
1961,2006,2,60.58064516129032,0.0
1962,2006,3,41.3205574912892,
1963,2006,4,51.64,
1964,2006,5,39.40865384615385,
1965,2006,6,38.795180722891565,
1966,2006,7,44.14159292035398,0.0
1967,2006,8,42.87234042553192,0.0
1968,2006,9,45.126126126126124,0.0
1969,2006,10,40.74074074074074,0.0
1970,2006,11,41.1764705882353,0.0
1971,2006,12,57.888888888888886,0.0
1972,2006,13,63.8,0.0
1973,2006,14,58.5,0.0
1974,2006,15,50.0,0.0
1975,2006,16,0.0,0.0
1976,2006,17,0.0,0.0
1977,2006,18,0.0,0.0
1978,2006,19,42.4,0.0
1979,2006,20,55.125,0.0
1980,2007,1,46.9,0.0
1981,2007,2,63.58620689655172,0.0
1982,2007,3,42.604729729729726,0.0
1983,2007,4,52.785714285714285,0.0
1984,2007,5,39.56108597285068,0.0
1985,2007,6,40.306666666666665,0.0
1986,2007,7,46.285714285714285,0.0
1987,2007,8,44.01807228915663,0.0
1988,2007,9,42.79545454545455,0.0
1989,2007,10,40.23255813953488,0.0
1990,2007,11,39.69090909090909,0.0
1991,2007,12,58.84615384615385,0.0
1992,2007,13,60.0,0.0
1993,2007,14,46.75,0.0
1994,2007,15,52.5,0.0
1995,2007,16,0.0,0.0
1996,2007,17,0.0,0.0
1997,2007,18,0.0,0.0
1998,2007,19,44.73684210526316,0.0
1999,2007,20,61.5,0.0
2000,2008,1,46.83415435139573,0.0
2001,2008,2,64.30434782608695,0.0
2002,2008,3,43.607361963190186,0.0
2003,2008,4,51.39823008849557,0.0
2004,2008,5,40.171052631578945,0.0
2005,2008,6,41.55128205128205,0.0
2006,2008,7,45.77981651376147,0.0
2007,2008,8,43.683098591549296,4.4
2008,2008,9,45.88392857142857,4.4
2009,2008,10,41.08791208791209,3.8
2010,2008,11,43.22222222222222,3.8
2011,2008,12,54.34615384615385,3.8
2012,2008,13,61.714285714285715,-0.6
2013,2008,14,49.0,5.0
2014,2008,15,51.4,5.6
2015,2008,16,0.0,11.4
2016,2008,17,0.0,11.4
2017,2008,18,0.0,15.8
2018,2008,19,49.38461538461539,12.5
2019,2008,20,62.75,15.0
2020,2009,1,47.98615916955017,13.65
2021,2009,2,69.47619047619048,18.45
2022,2009,3,44.648208469055376,18.85
2023,2009,4,52.982142857142854,21.85
2024,2009,5,41.18018018018018,24.56818181818182
2025,2009,6,44.26829268292683,25.85151515151515
2026,2009,7,48.31428571428572,27.25151515151515
2027,2009,8,44.535714285714285,28.85151515151515
2028,2009,9,43.375,30.071515151515154
2029,2009,10,41.922330097087375,30.881904761904764
2030,2009,11,41.93055555555556,31.54857142857143
2031,2009,12,57.25,32.77357142857143
2032,2009,13,58.5,32.373571428571424
2033,2009,14,59.5,33.21357142857143
2034,2009,15,51.79545454545455,33.584999999999994
2035,2009,16,0.0,34.84214285714285
2036,2009,17,0.0,34.86714285714286
2037,2009,18,0.0,35.26714285714286
2038,2009,19,50.125,33.530672268907566
2039,2009,20,64.42857142857143,33.10845004668534
2040,2010,1,47.50092421441774,33.084640522875816
2041,2010,2,64.17647058823529,32.348926237161535
2042,2010,3,45.95723684210526,33.4555929038282
2043,2010,4,52.07,34.83206349206349
2044,2010,5,41.66836734693877,36.65428571428571
2045,2010,6,44.724489795918366,36.95941391941392
2046,2010,7,47.0,37.945128205128206
2047,2010,8,46.357142857142854,38.76573426573427
2048,2010,9,45.728,39.48795648795649
2049,2010,10,43.60919540229885,39.83795648795649
2050,2010,11,41.294117647058826,39.699494949494955
2051,2010,12,57.592592592592595,40.185209235209236
2052,2010,13,63.166666666666664,40.16702741702742
2053,2010,14,50.75,41.1648051948052
2054,2010,15,52.625,41.129090909090905
2055,2010,16,0.0,42.32909090909091
2056,2010,17,0.0,43.925194805194806
2057,2010,18,0.0,44.942419685577576
2058,2010,19,49.125,45.50241968557758
2059,2010,20,60.4,45.71856875390056
2060,2011,1,48.76039603960396,45.19856875390055
2061,2011,2,68.36842105263158,44.364118993135016
2062,2011,3,47.07364341085271,44.914726280584404
2063,2011,4,52.175257731958766,45.6597262805844
2064,2011,5,41.97222222222222,47.154291497975706
2065,2011,6,45.68,49.063180386864595
2066,2011,7,50.738461538461536,49.78247863247863
2067,2011,8,45.55045871559633,39.90555555555555
2068,2011,9,47.5968992248062,29.880555555555553
2069,2011,10,44.451219512195124,20.055555555555554
2070,2011,11,46.8125,9.666666666666668
2071,2011,12,57.26315789473684,
2072,2011,13,61.666666666666664,
2073,2011,14,35.0,
2074,2011,15,53.388888888888886,
2075,2011,16,0.0,0.0
2076,2011,17,0.0,0.0
2077,2011,18,0.0,0.0
2078,2011,19,51.94444444444444,0.0
2079,2011,20,69.0,0.0
2080,2012,1,49.55607476635514,0.0
2081,2012,2,67.9090909090909,0.0
2082,2012,3,46.42857142857143,0.0
2083,2012,4,52.85526315789474,0.0
2084,2012,5,41.93043478260869,0.0
2085,2012,6,45.77777777777778,0.0
2086,2012,7,51.69387755102041,0.0
2087,2012,8,46.932038834951456,0.0
2088,2012,9,48.35064935064935,0.0
2089,2012,10,44.2,0.0
2090,2012,11,46.785714285714285,0.0
2091,2012,12,58.333333333333336,0.0
2092,2012,13,68.5,0.0
2093,2012,14,52.0,0.0
2094,2012,15,52.08,0.0
2095,2012,16,0.0,0.0
2096,2012,17,0.0,0.0
2097,2012,18,0.0,0.0
2098,2012,19,48.333333333333336,0.0
2099,2012,20,72.5,0.0
2100,2013,1,48.90909090909091,0.0
2101,2013,2,68.5,0.0
2102,2013,3,41.41463414634146,0.0
2103,2013,4,47.12,0.0
2104,2013,5,36.130434782608695,0.0
2105,2013,6,47.5,0.0
2106,2013,7,55.166666666666664,0.0
2107,2013,8,45.696969696969695,4.933333333333334
2108,2013,9,48.925925925925924,4.933333333333334
2109,2013,10,43.0,10.133333333333335
2110,2013,11,45.0,15.483333333333334
2111,2013,12,41.0,21.31666666666667
2112,2013,13,0.0,23.116666666666667
2113,2013,14,53.0,29.196666666666665
2114,2013,15,66.6,30.196666666666665
2115,2013,16,0.0,32.04666666666667
2116,2013,17,0.0,32.913333333333334
2117,2013,18,0.0,33.15142857142857
2118,2013,19,0.0,34.63809523809524
2119,2013,20,0.0,34.23809523809524
2120,2014,1,45.666666666666664,34.17809523809524
2121,2014,2,0.0,33.920952380952386
2122,2014,3,0.0,34.60285714285715
2123,2014,4,38.0,34.23619047619047
2124,2014,5,0.0,36.13619047619047
2125,2014,6,0.0,36.19619047619047
2126,2014,7,0.0,37.72
2127,2014,8,0.0,37.86666666666666
2128,2014,9,49.666666666666664,37.06666666666666
2129,2014,10,0.0,37.233333333333334
2130,2014,11,0.0,37.833333333333336
2131,2014,12,0.0,37.90196078431373
2132,2014,13,0.0,39.00196078431373
2133,2014,14,0.0,40.67696078431373
2134,2014,15,0.0,41.096008403361346
2135,2014,16,0.0,42.181722689075634
2136,2014,17,0.0,43.26642857142857
2137,2014,18,0.0,42.49142857142857
2138,2014,19,0.0,43.61642857142857
2139,2014,20,0.0,44.355714285714285
2140,2015,1,51.5,45.00333333333333
2141,2015,2,0.0,45.172222222222224
2142,2015,3,47.666666666666664,46.272222222222226
2143,2015,4,38.0,46.522222222222226
