Freebase_actor_ID,connectivity,community
/m/04sz1q,57,2
/m/0cj8x,57,2
/m/026hskb,57,2
/m/02hfsd,56,2
/m/0hpz8,56,2
/m/03bdm4,56,2
/m/0f3hp6,55,2
/m/05c0t6,54,2
/m/0h326,53,2
/m/01vsy9_,53,2
/m/05v45k,53,2
/m/0156y1,52,2
/m/04264n,52,2
/m/01d5vk,51,2
/m/0432b,50,2
/m/011xjd,50,2
/m/049tjg,50,2
/m/0fj_nl,49,2
/m/02h0f3,49,2
/m/01l3j,48,2
/m/0b_fw,48,2
/m/012dr7,47,2
/m/014y_c,47,2
/m/02wrrm,46,2
/m/015d3h,46,2
/m/012j8z,46,2
/m/0h953,46,2
/m/0bw6y,44,2
/m/0h7dd,44,2
/m/05kj4d,44,2
/m/03d9v8,43,2
/m/090051,43,2
/m/01j5tb,43,2
/m/09qh1,43,2
/m/079bl5,43,2
/m/02xgyk,42,2
/m/0m6x4,42,2
/m/01g42,42,2
/m/05kh_,42,2
/m/0cf2h,42,2
/m/0g10g,42,2
/m/029ql,42,2
/m/02x08c,41,2
/m/03mrpz,41,2
/m/02qjwq_,40,2
/m/01g969,40,2
/m/0hwqg,40,2
/m/0202p_,39,2
/m/08k3dj,39,2
/m/02l0kp,39,2
/m/01ty7_y,38,2
/m/0c1nd2,38,2
/m/03fpwp,38,2
/m/0d2jdq,38,2
/m/036jb,38,2
/m/07crf5,38,2
/m/088v88,37,2
/m/01kgg9,37,2
/m/0gmtm,36,2
/m/04t52j,36,2
/m/018qql,35,2
/m/02gdtw,35,2
/m/01d6jf,35,2
/m/079pn3,35,2
/m/0gyy0,35,2
/m/01nvj6p,34,2
/m/05qzxw,34,2
/m/04nw9,34,2
/m/05knjt,34,2
/m/013sg6,33,2
/m/06ljy0,32,2
/m/014zn0,32,2
/m/018fmr,32,2
/m/012dpb,32,2
/m/02cj_f,32,2
/m/028lc8,31,2
/m/022q4j,31,2
/m/015dcj,31,2
/m/05rm4w,31,2
/m/02mtxm,31,2
/m/017zng,31,2
/m/0h1q6,30,2
/m/032bnr,30,2
/m/01c2sl,30,2
/m/017d3v,30,2
/m/0hglv,30,2
/m/06y9_x,30,2
/m/04jxlw,30,2
/m/012c6j,29,2
/m/039vv_,29,2
/m/033htq,29,2
/m/05bdnpb,29,2
/m/06kq1h,29,2
/m/0bkrvh,29,2
/m/03kd1c,29,2
/m/03ctbl,28,2
/m/0f0p0,28,2
/m/039xcr,28,2
/m/07z586,28,2
/m/01m9k6y,28,2
/m/015rhv,28,2
/m/02_01w,28,2
/m/03bgmn,28,2
/m/01y8cr,27,2
/m/0h1_w,27,2
/m/05zmbvr,27,2
/m/034cj9,27,2
/m/034q3l,27,2
/m/01cqh7,26,2
/m/06_4b8,26,2
/m/032xfz,26,2
/m/039nmy,26,2
/m/033h24,26,2
/m/0j_c,26,2
/m/09k292,25,2
/m/0h14h,25,2
/m/01m42d0,25,2
/m/04709,25,2
/m/044bn,25,2
/m/02w7qh1,25,2
/m/04y2g4,24,2
/m/0ckhnl,24,2
/m/08zdk2,24,2
/m/013846,24,2
/m/0197p7,24,2
/m/09bx4t,24,2
/m/06mwbj,24,2
/m/04n_g,23,2
/m/01mmslz,23,2
/m/01k76k,23,2
/m/04glbft,23,2
/m/0gpmp,23,2
/m/0337dn,23,2
/m/02knnd,23,2
/m/0gnkff,23,2
/m/05ddbw,23,2
/m/02mczq,23,2
/m/030czv,22,2
/m/0gmv3,22,2
/m/06jv04,22,2
/m/03crsrm,22,2
/m/04wqr,22,2
/m/04c98w,22,2
/m/02z28y7,22,2
/m/033hpb,22,2
/m/05dqdk,22,2
/m/018s7v,22,2
/m/012dtf,22,2
/m/01bmlb,22,2
/m/0d6d2,22,2
/m/088fdd,22,2
/m/02_wnq,21,2
/m/02x2csl,21,2
/m/04cxryj,21,2
/m/02c7lt,21,2
/m/030jrr,21,2
/m/0j582,21,2
/m/05rms6,21,2
/m/01csrl,21,2
/m/05h5dlr,21,2
/m/089bcy,21,2
/m/03gr97h,20,2
/m/0krskg,20,2
/m/03xx3m,20,2
/m/05pxprq,20,2
/m/01t9qj_,20,2
/m/0ht_k,20,2
/m/02qtzlf,20,2
/m/0ly5n,20,2
/m/03y66q,20,2
/m/02w9y3v,20,2
/m/026ylcz,19,2
/m/05p3dw,19,2
/m/0dxdcm,19,2
/m/04ykv3,19,2
/m/018sgr,19,2
/m/08b8vd,19,2
/m/01ty7ll,19,2
/m/0781h4,19,2
/m/03vrv9,19,2
/m/040z9,19,2
/m/05vfcj,19,2
/m/03cs3js,19,2
/m/0p9vh,19,2
/m/06k743,19,2
/m/01kgfy,19,2
/m/03c1x11,19,2
/m/0hn04,19,2
/m/08_pbl,18,2
/m/0p9gg,18,2
/m/04x946,18,2
/m/0fjfvp,18,2
/m/0fb7c,18,2
/m/019l3m,18,2
/m/04jxzf,18,2
/m/019l68,18,2
/m/02qhm3,18,2
/m/017g2y,18,2
/m/03hg8jx,18,2
/m/06nrh1,18,2
/m/02l_n5,18,2
/m/02tl9,18,2
/m/04cyg9f,18,2
/m/0gbmnd_,18,2
/m/02x28by,18,2
/m/01386m,18,2
/m/0cbf0,17,2
/m/04f6fn,17,2
/m/018hgr,17,2
/m/0mzhd,17,2
/m/02_k_x,17,2
/m/014kbz,17,2
/m/06c0j,17,2
/m/021wjl,17,2
/m/01w1kyf,17,2
/m/01wd_n5,17,2
/m/0k1jvq,17,2
/m/0cyjzn,17,2
/m/016kkx,17,2
/m/02wr6r,17,2
/m/05vzd7,16,2
/m/0735gw,16,2
/m/03c397f,16,2
/m/0h1s0,16,2
/m/0br9vt,16,2
/m/049tcm,16,2
/m/01m5lf,16,2
/m/01jqtg9,16,2
/m/07g9z5,16,2
/m/03815q,16,2
/m/033hqf,16,2
/m/0990gy,16,2
/m/0bc5xm,16,2
/m/056jp0,16,2
/m/03zrvd,16,2
/m/04qyk7,16,2
/m/02s58t,16,2
/m/01cnft,16,2
/m/0krxq4,16,2
/m/012cj0,16,2
/m/01ppr7_,15,2
/m/03c35wj,15,2
/m/0447ft,15,2
/m/0bw87,15,2
/m/07mw50,15,2
/m/03lmwp,15,2
/m/0btyl,15,2
/m/02g_b8,15,2
/m/0445xn,15,2
/m/05vy5j,15,2
/m/012j5h,15,2
/m/02qn4z,15,2
/m/03bggl,15,2
/m/03csbls,15,2
/m/0f45yl,15,2
/m/02ysx,15,2
/m/01y2rq,15,2
/m/03scp0,15,2
/m/0dnp29,15,2
/m/01n44c,15,2
/m/04x9b0,15,2
/m/05zbj9,14,2
/m/061wbb,14,2
/m/06plnr,14,2
/m/0d4zb6,14,2
/m/0310rp,14,2
/m/06b2ht,14,2
/m/02pj61d,14,2
/m/081z2l,14,2
/m/019wrj,14,2
/m/03q8vb,13,2
/m/05c1cm,13,2
/m/014kg4,13,2
/m/02lyx4,13,2
/m/05c934,13,2
/m/01hbq0,13,2
/m/043ntqz,13,2
/m/0279f4k,13,2
/m/01m2gwz,13,2
/m/0f_6zq,13,2
/m/05rg82,13,2
/m/02x2pfc,13,2
/m/06ybgd,13,2
/m/074yjn,13,2
/m/01xm6k,13,2
/m/0m0hw,13,2
/m/02w8sd,13,2
/m/015g36,13,2
/m/01_2n6,13,2
/m/0161h5,13,2
/m/03jl2r,13,2
/m/020csj,13,2
/m/05dtr6,13,2
/m/03bpcj,13,2
/m/02y3dh,13,2
/m/01934k,12,2
/m/02qq68,12,2
/m/0dm3jpl,12,2
/m/06_3vs,12,2
/m/012dtw,12,2
/m/01xrv53,12,2
/m/02l5mv,12,2
/m/0h3gcy,12,2
/m/07y9rp,12,2
/m/09cz9s,12,2
/m/0g6zr3,12,2
/m/04q3w0,12,2
/m/01938t,12,2
/m/01337_,12,2
/m/0c2ry,12,2
/m/03d93my,12,2
/m/0c8fy1,12,2
/m/0qksf,12,2
/m/0kr_dg,12,2
/m/036t_f,12,2
/m/02tg57,12,2
/m/012v9y,12,2
/m/0gz83t,12,2
/m/016mbz,12,2
/m/0gm34,12,2
/m/04bjn7,12,2
/m/07hp1y,12,2
/m/079qlq,12,2
/m/03zwzt,12,2
/m/074n6v,12,2
/m/03bpn6,12,2
/m/05vf0s,12,2
/m/03v91v,12,2
/m/0h160n,12,2
/m/01dml6,12,2
/m/03wg5w,11,2
/m/04jy08,11,2
/m/06_t89,11,2
/m/04yn6q,11,2
/m/02h71m,11,2
/m/04d782,11,2
/m/0cgryl7,11,2
/m/02hs3p,11,2
/m/0h2gfq,11,2
/m/03r2xh,11,2
/m/02l0xc,11,2
/m/0cf3c,11,2
/m/03y6y2,11,2
/m/036jp8,11,2
/m/01bj6y,11,2
/m/04cvwk,11,2
/m/02wbvgd,11,2
/m/09rxfb,10,2
/m/07pkpm,10,2
/m/026w36w,10,2
/m/01933d,10,2
/m/03xyt2,10,2
/m/03c9pcl,10,2
/m/01tcf7,10,2
/m/027fmr_,10,2
/m/03tnq5,10,2
/m/057k43,10,2
/m/0gdjzf,10,2
/m/02l53h,10,2
/m/01wgx4,10,2
/m/03lnqj,10,2
/m/06wnf6,10,2
/m/03c56dw,10,2
/m/0ddlf,10,2
/m/04yk_2,10,2
/m/0fxydw,10,2
/m/01nrgq,10,2
/m/06p6pc,10,2
/m/04_b5q,10,2
/m/0266wpg,10,2
/m/06n9lt,10,2
/m/04qxvw,10,2
/m/0gs1_,10,2
/m/04yn21,10,2
/m/0415v68,10,2
/m/02vxb1m,10,2
/m/02m30v,10,2
/m/02s9tl,10,2
/m/0870zb,10,2
/m/04ykm7,10,2
/m/018qlp,10,2
/m/0l786,10,2
/m/01vgx3r,9,2
/m/0gn605,9,2
/m/032y22,9,2
/m/01hkck,9,2
/m/0438dl,9,2
/m/02vz3r,9,2
/m/02l0sf,9,2
/m/0h66tr,9,2
/m/0bqqvw,9,2
/m/01845d,9,2
/m/02q7wxb,9,2
/m/080bms,9,2
/m/0183xv,9,2
/m/02zyq6,9,2
/m/0d3nx3,9,2
/m/01q6jy,9,2
/m/019wrw,9,2
/m/03qldby,9,2
/m/04mn7m,9,2
/m/0grjc6,9,2
/m/05nt008,9,2
/m/033hwk,9,2
/m/079q2l,9,2
/m/02x5ztx,9,2
/m/098qc8,9,2
/m/018qkz,9,2
/m/02cl24,9,2
/m/06k5vz,9,2
/m/06djgd,9,2
/m/02bf2s,9,2
/m/0286sg_,9,2
/m/06zrdkc,9,2
/m/04xq36,9,2
/m/017tkv,9,2
/m/027j98h,9,2
/m/018qpb,9,2
/m/015gy7,9,2
/m/0k8y7,9,2
/m/0fqqcz,9,2
/m/025vrx_,9,2
/m/02rzk21,9,2
/m/0gyx4,9,2
/m/01tn1yy,9,2
/m/08c1f5,9,2
/m/03gw1kz,9,2
/m/03nk14,9,2
/m/02qhrg,9,2
/m/01jqthq,9,2
/m/0gn989,9,2
/m/0f8463,9,2
/m/0f2wdc,9,2
/m/03y8mf2,9,2
/m/033p3_,9,2
/m/02c7y8,9,2
/m/05bwd6,9,2
/m/07vtjp,9,2
/m/03nrbbn,9,2
/m/0jt9z,9,2
/m/04x9c1,9,2
/m/01380_,9,2
/m/05g95h,9,2
/m/0ddbqx2,9,2
/m/02n5qy,9,2
/m/0ks3qz,9,2
/m/033jd0,9,2
/m/0gm8_p,9,2
/m/01_nh0,9,2
/m/07tvwy,9,2
/m/02x274f,9,2
/m/04664ng,9,2
/m/0gcfvqk,9,2
/m/03h2qbr,9,2
/m/01pl9g,8,2
/m/0793q6,8,2
/m/030kkn,8,2
/m/09753p,8,2
/m/0cwj7d,8,2
/m/04x94m,8,2
/m/0hpddvb,8,2
/m/02w9x90,8,2
/m/0gbyyvr,8,2
/m/07ks67,8,2
/m/045lwq,7,2
/m/02m2wp,7,2
/m/02x707b,7,2
/m/015dqz,7,2
/m/08hj0p,7,2
/m/0hqdr,7,2
/m/0h1mt,7,2
/m/04qc1y,7,2
/m/03bx1r,7,2
/m/016dgz,7,2
/m/03bqwc,7,2
/m/02qm0l0,7,2
/m/01mqz0,7,2
/m/05tf4t,7,2
/m/02h48,7,2
/m/0gbx3b6,7,2
/m/02rwj9,7,2
/m/05r10m,7,2
/m/02x6kb0,7,2
/m/033wfz,7,2
/m/09px0t,7,2
/m/0h4dg9,7,2
/m/0gqrb,7,2
/m/088cqg,7,2
/m/034zc0,7,2
/m/01_lby,7,2
/m/06fx38,7,2
/m/01mgdm3,7,2
/m/079gmy,7,2
/m/033q_9,7,2
/m/03d9sv,7,2
/m/080k1hc,7,2
/m/02pnv8t,7,2
/m/03gwybn,7,2
/m/03zzzq,7,2
/m/0jx0_w,7,2
/m/02rr7_,7,2
/m/01lr4p,7,2
/m/01mq34p,7,2
/m/02x3c65,7,2
/m/0bwh6b,7,2
/m/02l101,7,2
/m/02_pft,7,2
/m/05cbjv,6,2
/m/02x2896,6,2
/m/09_02r,6,2
/m/01p2cbp,6,2
/m/04n3_xw,6,2
/m/0ksmqq,6,2
/m/07tqn0,6,2
/m/0gbzc9n,6,2
/m/0266dgn,6,2
/m/0gfp32,6,2
/m/05rs2c,6,2
/m/0lcf1,6,2
/m/025vvw5,6,2
/m/02x4b3p,6,2
/m/02s_02,6,2
/m/021162,6,2
/m/08qvhv,6,2
/m/054ztz,6,2
/m/04qz9w,6,2
/m/0ksyxs,6,2
/m/027j9c7,6,2
/m/0417n_n,6,2
/m/01b17y,6,2
/m/01ldr0l,6,2
/m/026h_h3,6,2
/m/074qmy,6,2
/m/0cgry8c,6,2
/m/0chbw1,6,2
/m/0629kv,6,2
/m/0fp0z4,6,2
/m/0grb5z,6,2
/m/0266fq7,6,2
/m/02qsy5t,6,2
/m/01yzhn,6,2
/m/02r0k9,6,2
/m/0gnvn7,6,2
/m/0cc8pt0,6,2
/m/09cfjz,6,2
/m/02x2v28,6,2
/m/0gbn8q7,6,2
/m/0b5by4,6,2
/m/03wbdx4,6,2
/m/0c063v,6,2
/m/04xx_l,6,2
/m/01_z45,6,2
/m/04jx1g,6,2
/m/03m8g9b,6,2
/m/02x6kqd,6,2
/m/070282,6,2
/m/0ksz04,6,2
/m/093dc3,6,2
/m/04685cx,6,2
/m/027w_m5,6,2
/m/06mp0p,6,2
/m/075n918,6,2
/m/084v_q,6,2
/m/03c37x0,6,2
/m/0184cd,6,2
/m/02vn14m,6,2
/m/03jzmk,6,2
/m/046chw,6,2
/m/076zpb2,6,2
/m/0bdt8,6,2
/m/06151l,6,2
/m/03y9hct,6,2
/m/0b_h9_v,6,2
/m/01gm8g,6,2
/m/0ftgvx,6,2
/m/03y9f00,6,2
/m/037vcz,6,2
/m/04cylk,6,2
/m/0cwtm,6,2
/m/07z7g5,6,2
/m/05qtz0,6,2
/m/028mc6,6,2
/m/049zht,6,2
/m/01ltsk,6,2
/m/04c1xv,6,2
/m/05_rq2,6,2
/m/03md_y1,6,2
/m/01tg0q2,6,2
/m/039fwd,6,2
/m/04xxwy,6,2
/m/0281f2s,6,2
/m/03nw68z,6,2
/m/07pfr7,6,2
/m/02qnzgm,6,2
/m/03p7px,6,2
/m/07ncw4,6,2
/m/0g2y4r,6,2
/m/06fgbb,6,2
/m/099c0b,6,2
/m/064xyh,6,2
/m/0gby8hl,6,2
/m/016dql,6,2
/m/07v99f,6,2
/m/01v3bn,6,2
/m/04bhjx,6,2
/m/08j2hx,6,2
/m/03q3cj,6,2
/m/07859d,6,2
/m/09q3gc,6,2
/m/011_nf,6,2
/m/020tqp,6,2
/m/01h4rj,6,2
/m/015qt5,6,2
/m/07zfbk,6,2
/m/06hjd98,6,2
/m/02pkhn,6,2
/m/030_p1,6,2
/m/0gb_hjr,6,2
/m/0gc1xsj,6,2
/m/02x6k3h,6,2
/m/03c9p5r,6,2
/m/018gn4,6,2
/m/06zmnl,6,2
/m/05r199,6,2
/m/04x29_,6,2
/m/02rlps7,6,2
/m/06db8v,6,2
/m/0gbxfh3,6,2
/m/0b097z,6,2
/m/03cg7pn,6,2
/m/0dxnfv,6,2
/m/053ykf,6,2
/m/0c93wz,6,2
/m/0c1kv8,6,2
/m/0ksbt2,6,2
/m/03tyf7,6,2
/m/03_bny,6,2
/m/01479s,6,2
/m/06y7cl,6,2
/m/0435_t,6,2
/m/071cn2,6,2
/m/09t0l3,5,2
/m/07vxfc,5,2
/m/042vx1,5,2
/m/0561jd,4,2
/m/04qhwv,4,2
/m/0kt17b,4,2
/m/03zkyh,4,2
/m/01rtpc,4,2
/m/04mx6jw,4,2
/m/01wp2sn,4,2
/m/03lzm1,4,2
/m/0767vn,4,2
/m/06pcfk,4,2
/m/0ccwwr,4,2
/m/0kr_px,4,2
/m/02kxwk,4,2
/m/03cs86q,4,2
/m/027v4n9,4,2
/m/09fw02,4,2
/m/061kqv,4,2
/m/04795v,4,2
/m/06kprx,4,2
/m/0b_h4f,4,2
/m/067lzb,4,2
/m/02pj5_b,4,2
/m/01nrq5,4,2
/m/027yf9h,4,2
/m/0gpdbv,4,2
/m/0ch583,4,2
/m/07sbqvr,4,2
/m/09mblm,4,2
/m/01sg96,4,2
/m/0273l7w,4,2
/m/09q6pq,4,2
/m/03m4m1_,4,2
/m/07zj6v,4,2
/m/0gmqf6,4,2
/m/03d37kk,4,2
/m/0289nx,4,2
/m/02t0gh,4,2
/m/03n383,4,2
/m/063wxj,4,2
/m/07jktx,4,2
/m/03cngrl,3,2
/m/02x4218,3,2
/m/074rn6,3,2
/m/04xglh,3,2
/m/0c05x8,3,2
/m/01p3k9x,3,2
/m/053ym6,3,2
/m/06rr8b,3,2
/m/05cc5_,3,2
/m/04_0_ky,3,2
/m/055jj1,3,2
/m/03d48db,3,2
/m/06my3t,3,2
/m/0bq1z,3,2
/m/05b_9t,3,2
/m/073yhm,3,2
/m/04h273,3,2
/m/06_qlq,3,2
/m/033wj5,3,2
/m/01v2sk,3,2
/m/027kj6l,3,2
/m/06z41w,3,2
/m/028f6l,3,2
/m/0k41t,3,2
/m/0f2xw_,3,2
/m/0281n57,3,2
/m/03ccj2j,3,2
/m/04gs_1n,3,2
/m/011_pk,3,2
/m/02x411_,3,2
/m/0bq0vl,3,2
/m/02w3l1,3,2
/m/07nnh1,3,2
/m/06ptf0,3,2
/m/0802wp,3,2
/m/06mqlc,3,2
/m/05kftt6,3,2
/m/06mrw8,3,2
/m/027g16l,3,2
/m/07w_zl,3,2
/m/0czyj8,3,2
/m/05v4t_,3,2
/m/04x8_g,3,2
/m/05grdr,3,2
/m/07m5k5,3,2
/m/0b1phn,3,2
/m/04n4fcy,3,2
/m/0krsmr,3,2
/m/0282rf4,3,2
/m/0642_j,3,2
/m/02z8tjk,3,2
/m/0ph52,3,2
/m/02pjmg2,3,2
/m/04jx7t,3,2
/m/01h448,3,2
/m/093h0p,3,2
/m/04tmlx,3,2
/m/0dxpzh,3,2
/m/0c5cgb,3,2
/m/0dmpjl,3,2
/m/062d25,3,2
/m/062jfh4,3,2
/m/027nxkr,3,2
/m/09v380h,3,2
/m/03gsj50,3,2
/m/08pr22,3,2
/m/049ffv,3,2
/m/039mzr,3,2
/m/018417,3,2
/m/027t_fk,3,2
/m/09cj3g,3,2
/m/06s0lj,3,2
/m/076689,3,2
/m/04g4n,3,2
/m/0kskxn,3,2
/m/08y3q6,3,2
/m/021138,3,2
/m/02q4wmp,3,2
/m/02w9xtw,3,2
/m/0c_ls_,3,2
/m/0gcx7kc,3,2
/m/039lrt,3,2
/m/09kpbj,3,2
/m/0777wp,3,2
/m/0334c2,3,2
/m/01k8f20,3,2
/m/045dql,3,2
/m/06_1yk,3,2
/m/05q7xzg,3,2
/m/070d23,3,2
/m/0gdk2c5,3,2
/m/09rf__4,3,2
/m/03hhp1v,3,2
/m/073x6y,3,2
/m/016dv1,3,2
/m/03c9v_3,3,2
/m/06_tfw,3,2
/m/0cw3t3,3,2
/m/05qw5v,3,2
/m/0dhtrg,3,2
/m/04npq_,3,2
/m/02x6gy9,3,2
/m/0k42_s,3,2
/m/06sr8f,3,2
/m/03gph9,3,2
/m/0cmd9yc,3,2
/m/063hwfq,3,2
/m/0bgbxr_,3,2
/m/0415rz2,3,2
/m/01574b,3,2
/m/01ynp5,3,2
/m/07ynhn,3,2
/m/03gqqck,3,2
/m/03cbgxm,3,2
/m/064q72b,3,2
/m/01ffgx,3,2
/m/046p1w,3,2
/m/082_v4,3,2
/m/049n4z,3,2
/m/0gc2kz2,3,2
/m/0b645k,3,2
/m/02_wxh,3,2
/m/02hsgn,3,2
/m/0cz73l,3,2
/m/0f0571,3,2
/m/08bx_1,3,2
/m/027j94q,3,2
/m/03q92v,3,2
/m/02g0mx,3,2
/m/0f07g0,3,2
/m/0f9j5j,3,2
/m/074yf5,3,2
/m/02jsyv,3,2
/m/08r4pr,3,2
/m/08n2fv,3,2
/m/069v80,3,2
/m/06xkzs,3,2
/m/074n7w,3,2
/m/057_ft,3,2
/m/02w9g0s,3,2
/m/01wrn5,3,2
/m/05b8m7,3,2
/m/03cw5f,3,2
/m/027zlhs,3,2
/m/03gtth9,3,2
/m/02783h7,3,2
/m/05n7wg1,3,2
/m/047bvls,3,2
/m/01mrvg,3,2
/m/0f0zn1,3,2
/m/0gb_k1d,3,2
/m/0b07mf,3,2
/m/0266n4d,3,2
/m/0f_wf4,3,2
/m/02yjx4,3,2
/m/0391v,3,2
/m/04dz5_4,3,2
/m/087sp5,3,2
/m/0183w9,3,2
/m/0gjdzgy,3,2
/m/0f2vdn,3,2
/m/08yf77,3,2
/m/0d9blw,3,2
/m/05bw4t,3,2
/m/028507g,3,2
/m/0pkw7,3,2
/m/0dn88w,3,2
/m/026gzvh,3,2
/m/0g56hpr,3,2
/m/041b4j,3,2
/m/02v_qc5,3,2
/m/09045p,3,2
/m/0gdjtm,3,2
/m/01s80h,3,2
/m/0gz5j7,3,2
/m/06vv6_,3,2
/m/04yg_j0,3,2
/m/086czv,3,2
/m/053y56,3,2
/m/07dhhf,3,2
/m/047dp2j,3,2
/m/0234_q,3,2
/m/0cnj5g,3,2
/m/03qcyy,3,2
/m/03bp7b,3,2
/m/01jsg2,3,2
/m/07ncsr,3,2
/m/043jw46,3,2
/m/0994cv,3,2
/m/011lpr,3,2
/m/054fhqn,3,2
/m/09vx5h,3,2
/m/02l0mw,3,2
/m/039xbb,3,2
/m/08vj24,3,2
/m/02qh53w,3,2
/m/03f3z7v,3,2
/m/03hlr95,3,2
/m/03lyk9,3,2
/m/06xv96,3,2
/m/02rnjy,3,2
/m/0fjmkg,3,2
/m/08x_qx,3,2
/m/059r5c,3,2
/m/03cz213,3,2
/m/076y7l,3,2
/m/01hdjt,3,2
/m/05xrj4,3,2
/m/08y0rb,3,2
/m/0cmdnfl,3,2
/m/02rfznd,3,2
/m/03h1f2p,3,2
/m/0320h5,3,2
/m/0983m3,3,2
/m/04cs_6_,3,2
/m/04f_wnc,3,2
/m/03c2b1,3,2
/m/026s83j,3,2
/m/03rt93,3,2
/m/028bq3,3,2
/m/083y71,3,2
/m/04fzy5h,3,2
/m/03mf9ht,3,2
/m/0cz87rg,3,2
/m/012gbb,3,2
/m/08znhs,3,2
/m/09tq5y,3,2
/m/0f134h,3,2
/m/02vkbl,3,2
/m/0jz405,3,2
/m/03zzpx,3,2
/m/0dnfnr,3,2
/m/0196bb,3,2
/m/05mrl8v,3,2
/m/0d6lqy,3,2
/m/0bz_02,3,2
/m/012wy9,3,2
/m/0193cw,3,2
/m/01ngwkv,3,2
/m/0gbvhm,3,2
/m/07jcbz,3,2
/m/0173p_,3,2
/m/01mgtn4,3,2
/m/01vnpn,3,2
/m/0417p1q,3,2
/m/027h5l1,3,2
/m/06m6nk,3,2
/m/07n3j_,3,2
/m/06y7dm,3,2
/m/014g8p,3,2
/m/08zxq1,3,2
/m/0623tl,3,2
/m/0cbcq,3,2
/m/086405,3,2
/m/0gtvny,3,2
/m/0fd_g2,3,2
/m/01fv1q,3,2
/m/02z5bft,3,2
/m/01k67w,3,2
/m/02x26sr,3,2
/m/02qczjp,3,2
/m/0b071v,3,2
/m/015q43,3,2
/m/03d3r6,3,2
/m/02x2pp8,3,2
/m/03cztr9,3,2
/m/01svw8n,3,2
/m/02t_tp,3,2
/m/02fgg,3,2
/m/0fzkhf,3,2
/m/02x2lmz,3,2
/m/0fmm80,3,2
/m/0c12h,3,2
/m/07x895,3,2
/m/026gn9,3,2
/m/07z2w7,3,2
/m/0bv_pdc,3,2
/m/0c9hdz,3,2
/m/03lvyj,3,2
/m/07zb2b,3,2
/m/0fkv25,3,2
/m/05bh248,3,2
/m/022sm6,3,2
/m/07gpy2,3,2
/m/0c1nsvj,3,2
/m/09v3kql,3,2
/m/04n3_6w,3,2
/m/03hgyjv,3,2
/m/08mxy8,3,2
/m/05f0d6,3,2
/m/09bhy9,3,2
/m/04c636,1129,3
/m/05yvfd,969,3
/m/0tj9,957,3
/m/02n1gr,803,3
/m/0292l3,786,3
/m/01k6nm,698,3
/m/07yw6t,695,3
/m/03fw60,683,3
/m/0969vz,650,3
/m/05nw9m,646,3
/m/0cm19f,644,3
/m/03m2fg,585,3
/m/0894_x,574,3
/m/090gk3,554,3
/m/07rn0z,512,3
/m/05qtcv,502,3
/m/02tq2r,470,3
/m/061zc_,464,3
/m/08624h,464,3
/m/02n1p5,459,3
/m/06wvfq,453,3
/m/043cl9,444,3
/m/03f22dp,413,3
/m/044prt,403,3
/m/02qnk5c,402,3
/m/044ptm,394,3
/m/01n8_g,380,3
/m/05wdgq,371,3
/m/03j367r,360,3
/m/01s0l0,357,3
/m/05_zc7,342,3
/m/03f02ct,321,3
/m/087z12,318,3
/m/044pqn,317,3
/m/045n3p,303,3
/m/08d6bd,296,3
/m/02qnhk1,292,3
/m/01zh29,287,3
/m/02jxsq,286,3
/m/0gcx730,275,3
/m/027lfrs,272,3
/m/0fg_hg,268,3
/m/0k0q8q,265,3
/m/081hvm,264,3
/m/0cb1ky,262,3
/m/0cfywh,251,3
/m/038b_x,244,3
/m/07jmnh,236,3
/m/04328m,232,3
/m/070c93,228,3
/m/05zdk2,225,3
/m/0bxy67,224,3
/m/07t3x8,223,3
/m/02x02kb,217,3
/m/03vrnh,214,3
/m/02wyc0,207,3
/m/0d5trf,207,3
/m/02c_wc,198,3
/m/08vpjv,195,3
/m/08y7b9,190,3
/m/02756j,187,3
/m/0gbzgw3,184,3
/m/03xdxv,182,3
/m/067jsf,180,3
/m/02wxvtv,178,3
/m/047jhq,176,3
/m/03cprft,176,3
/m/02vmzp,173,3
/m/03d6wsd,172,3
/m/0b5x23,171,3
/m/01wttr1,168,3
/m/0266d2k,165,3
/m/07jmgz,164,3
/m/026j4y9,163,3
/m/0k1rsd,160,3
/m/0ddfph,159,3
/m/08kp57,159,3
/m/0265z9l,158,3
/m/04s96s,156,3
/m/02xgdv,155,3
/m/04hqbbz,153,3
/m/06s6xv,152,3
/m/02ctyy,148,3
/m/03hfxx,146,3
/m/038x5v,142,3
/m/03t8_m,140,3
/m/0239zv,138,3
/m/07c90c,137,3
/m/04rs6k,135,3
/m/06btk1,135,3
/m/0276g40,134,3
/m/03t8v3,132,3
/m/0gbxvv5,132,3
/m/07f0tw,131,3
/m/05g3ss,131,3
/m/0cct7p,131,3
/m/01zp33,130,3
/m/090x7d,129,3
/m/0cfz_z,127,3
/m/099s4z,125,3
/m/07hpqm,124,3
/m/06gn7r,124,3
/m/0gdkxkf,122,3
/m/045hz5,120,3
/m/08t776,120,3
/m/03fwln,118,3
/m/0503zz,118,3
/m/073rkm,117,3
/m/03d63lb,116,3
/m/0kt64b,114,3
/m/01zt10,113,3
/m/040wdl,109,3
/m/05wdcz,106,3
/m/03khrl,102,3
/m/08q9qx,102,3
/m/0gdkfr0,102,3
/m/090gpr,101,3
/m/04y0yc,100,3
/m/087_wh,100,3
/m/04qp06,100,3
/m/047m111,99,3
/m/03khs_,98,3
/m/07l4kn,98,3
