Freebase_actor_ID,connectivity,Community,Wikidata_ID,actor_country_of_citizenship,actor_occupation
/m/01kp66,12,1,Q105660,United States of America,"['television actor', 'film actor', 'film producer', 'voice actor', 'television producer', 'stage actor']"
/m/089_fl,12,1,Q1235479,United States of America,"['television actor', 'film actor', 'stage actor', 'voice actor']"
/m/04954,12,1,Q3454165,United States of America,"['actor', 'film actor', 'musician', 'voice actor', 'character actor', 'television actor', 'film producer', 'director', 'manufacturer', 'stage actor', 'film director']"
/m/01g257,12,1,Q191828,United States of America,"['film actor', 'voice actor', 'stage actor', 'television actor', 'film producer']"
/m/01_f_5,12,1,Q193628,United States of America,"['actor', 'film director', 'screenwriter', 'writer', 'film actor']"
/m/09ypcg,12,1,Q369482,United States of America,"['actor', 'comedian', 'television actor', 'film actor', 'screenwriter', 'showrunner', 'film director']"
/m/02jt1k,12,1,Q232120,United States of America,"['film actor', 'stage actor', 'television actor', 'voice actor', 'actor', 'director', 'manufacturer', 'singer', 'television producer']"
/m/0b7tcc,12,1,Q430849,United States of America,"['actor', 'screenwriter', 'film producer', 'writer', 'television actor', 'film actor']"
/m/05bpg3,12,1,Q315083,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'film producer', 'television producer']"
/m/0h49v0,12,1,Q2059923,United States of America,['actor']
/m/0pmhf,12,1,Q42101,United States of America,"['film actor', 'film director', 'film producer', 'basketball player', 'spokesperson', 'stage actor', 'television actor', 'politician', 'screenwriter', 'actor']"
/m/02633g,12,1,Q183542,United States of America,"['comedian', 'film director', 'film producer', 'voice actor', 'screenwriter', 'television actor', 'film actor']"
/m/0372kf,12,1,Q53680,United States of America,"['film actor', 'voice actor', 'musician', 'playwright', 'director', 'stage actor', 'television actor', 'film director']"
/m/01gbn6,12,1,Q105817,United States of America,"['film actor', 'film director', 'voice actor', 'stage actor', 'television actor', 'theatrical director']"
/m/0170vn,12,1,Q210148,United States of America,"['film actor', 'film director', 'screenwriter', 'film producer', 'actor']"
/m/04yqlk,12,1,Q236300,United States of America,"['actor', 'model', 'television actor', 'film actor']"
/m/02pnw_t,12,1,Q3932949,United States of America,"['actor', 'television actor', 'film actor']"
/m/03h_fqv,12,1,Q184805,United States of America,"['singer-songwriter', 'singer', 'actor', 'composer', 'pianist', 'writer', 'guitarist', 'jazz guitarist']"
/m/01438g,12,1,Q48410,United States of America,"['actor', 'film actor', 'film producer', 'film director', 'human rights activist', 'television actor', 'stage actor', 'photographer', 'voice actor']"
/m/01qqtr,12,1,Q232902,United States of America,"['actor', 'film producer', 'screenwriter', 'film director']"
/m/0cy_ct,12,1,Q313501,United States of America,"['actor', 'film director', 'film actor', 'television actor', 'model', 'voice actor', 'director', 'manufacturer', 'screenwriter', 'camera operator', 'film producer', 'painter', 'writer']"
/m/059gkk,12,1,Q463407,United States of America,"['television actor', 'actor', 'writer', 'musician', 'film actor', 'voice actor']"
/m/032cqn,12,1,Q285460,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'screenwriter', 'film producer', 'theatrical director']"
/m/0d7whx,12,1,Q286942,United States of America,"['film actor', 'television actor']"
/m/059fjj,12,1,Q229572,United States of America,"['actor', 'television actor', 'film actor', 'voice actor', 'film producer']"
/m/03vy0g,11,1,Q930117,United States of America,"['voice actor', 'television actor', 'screenwriter', 'film producer']"
/m/0c7lcx,11,1,Q1334725,United States of America,"['actor', 'screenwriter', 'stage actor', 'television actor', 'film actor', 'film producer']"
/m/02lkcc,11,1,Q483148,United States of America,"['film actor', 'comedian', 'voice actor', 'television actor', 'actor']"
/m/07r_dg,11,1,Q201418,United States of America,"['film actor', 'stage actor', 'television actor', 'voice actor', 'actor', 'singer', 'writer']"
/m/02mqc4,11,1,Q1117390,United States of America,"['voice actor', 'stage actor', 'film actor', 'television actor']"
/m/0cgzj,11,1,Q104049,United States of America,"['film actor', 'film director', 'diplomat', 'autobiographer', 'film producer', 'writer', 'author', 'television actor', 'stage actor', 'actor', 'theatrical director', 'television producer']"
/m/065y301,11,1,Q909704,United States of America,"['screenwriter', 'actor', 'television actor', 'film actor', 'stage actor']"
/m/03zg2x,11,1,Q236399,United States of America,"['actor', 'stage actor', 'television actor', 'film actor']"
/m/02jr26,11,1,Q207852,United States of America,"['television actor', 'film actor', 'actor', 'film producer', 'singer']"
/m/044zvm,11,1,Q234144,United States of America,"['television actor', 'film actor', 'actor', 'film producer', 'singer']"
/m/0d0fn9,10,1,Q374263,United States of America,"['actor', 'screenwriter', 'television actor', 'stage actor', 'film actor', 'voice actor', 'singer', 'film producer', 'musician', 'comedian', 'film director']"
/m/041s2c,10,1,Q924039,United States of America,"['stage actor', 'television actor', 'film actor']"
/m/01g25r,10,1,Q235870,United States of America,"['actor', 'television actor', 'film actor', 'model', 'fashion designer', 'film director']"
/m/0h27vc,10,1,Q560896,United States of America,"['comedian', 'television actor', 'film actor', 'voice actor']"
/m/06q5t7,10,1,Q202304,United States of America,"['actor', 'television actor', 'film actor', 'screenwriter', 'voice actor', 'film producer', 'musician', 'puppeteer']"
/m/01598m,10,1,Q240366,United States of America,"['actor', 'musician', 'television actor', 'film actor', 'voice actor', 'singer']"
/m/05dtsb,10,1,Q361610,United States of America,"['actor', 'film actor', 'television actor', 'voice actor', 'film producer']"
/m/01yd8v,10,1,Q913872,United States of America,"['film actor', 'actor', 'voice actor']"
/m/0337t1,10,1,Q710169,United States of America,"['film actor', 'television actor', 'stage actor', 'film producer', 'actor']"
/m/04fhn_,10,1,Q726140,United States of America,"['stage actor', 'film actor', 'television actor']"
/m/05fhcs,10,1,Q176945,United States of America,"['actor', 'film producer', 'film actor', 'television actor']"
/m/02_j7t,10,1,Q359665,United Kingdom,"['actor', 'comedian', 'writer', 'novelist', 'autobiographer', ""children's writer"", 'screenwriter', 'stage actor', 'film actor', 'author', 'television presenter', 'television producer', 'television actor', 'television maker']"
/m/024jwt,10,1,Q343983,United States of America,"['actor', 'film producer', 'writer', 'film director', ""children's writer"", 'television actor', 'film actor', 'voice actor', 'stage actor', 'television producer']"
/m/04__f,10,1,Q34012,United States of America,"['film actor', 'film director', 'stage actor', 'television actor']"
/m/05myd2,10,1,Q342252,United States of America,"['television actor', 'film actor', 'comedian', 'podcaster', 'film director']"
/m/02v406,10,1,Q181678,Sweden,"['chemist', 'actor', 'film director', 'film producer', 'engineer', 'judoka', 'screenwriter', 'model', 'boxer', 'karateka', 'film actor', 'bodybuilder']"
/m/01pjr7,10,1,Q286890,United States of America,"['comedian', 'film director', 'writer', 'screenwriter', 'television actor', 'film actor', 'director', 'film producer']"
/m/03wfknh,10,1,Q6555718,United States of America,"['actor', 'television actor']"
/m/0415270,10,1,Q7659422,United States of America,"['actor', 'screenwriter']"
/m/02ylyg,10,1,Q2322261,United Kingdom,"['actor', 'television actor', 'film actor', 'comedian', 'autobiographer', 'screenwriter', 'television presenter', 'television producer', 'voice actor', 'singer', 'radio personality']"
/m/09yrh,10,1,Q32522,United States of America,"['television actor', 'film actor', 'film producer', 'actor', 'voice actor', 'stage actor', 'entrepreneur', 'executive producer', 'businessperson', 'film director']"
/m/07gr9b,10,1,Q453094,United States of America,"['screenwriter', 'film director', 'voice actor', 'artist', 'animator', 'magician', 'film actor', 'film producer']"
/m/04s430,10,1,Q1077635,United States of America,"['singer', 'comedian', 'voice actor', 'television actor', 'actor']"
/m/04nxfq,10,1,Q451833,United States of America,"['voice actor', 'stage actor', 'television actor', 'film actor']"
/m/01_xtx,10,1,Q205707,United States of America,"['television actor', 'film producer', 'film actor', 'character actor', 'stage actor', 'film director', 'screenwriter', 'actor', 'singer', 'stunt performer']"
/m/0kjgl,10,1,Q119798,United States of America,"['actor', 'film producer', 'film actor', 'television actor', 'screenwriter']"
/m/0428bc,10,1,Q296287,United States of America,"['director', 'character actor', 'screenwriter', 'television actor', 'stage actor', 'film actor', 'actor', 'television director', 'film director']"
/m/07vljr,10,1,Q932204,United States of America,"['television actor', 'film actor', 'stage actor']"
/m/028r4y,10,1,Q277978,United States of America,"['television actor', 'film actor', 'actor', 'voice actor', 'film producer', 'screenwriter']"
/m/03m8lq,9,1,Q131332,United States of America,"['television actor', 'film actor', 'writer', 'playwright', 'stage actor', 'singer', 'television producer']"
/m/0fdc74,9,1,Q155364,Venezuela,"['actor', 'television actor', 'film actor']"
/m/029_l,9,1,Q362559,United Kingdom,"['actor', 'director', 'stage actor', 'film actor', 'manufacturer']"
/m/02tv80,9,1,Q345212,United States of America,"['actor', 'television actor', 'film actor', 'stage actor', 'photographer', 'film director']"
/m/02mhfy,9,1,Q233873,United States of America,"['actor', 'dancer', 'television actor', 'film actor', 'voice actor', 'stage actor']"
/m/04pz5c,9,1,Q983082,United States of America,"['stand-up comedian', 'film director', 'film producer', 'screenwriter', 'singer', 'voice actor', 'comedian', 'television actor', 'podcaster', 'film actor', 'television producer', 'actor']"
/m/0c_pm7,9,1,Q357656,United States of America,"['actor', 'television actor', 'film actor']"
/m/01l9p,9,1,Q80046,South Africa,"['actor', 'model', 'film producer', 'television actor', 'film actor', 'voice actor', 'international forum participant']"
/m/02lymt,9,1,Q189694,United States of America,"['television actor', 'film actor', 'actor', 'karateka', 'taekwondo athlete', 'film producer', 'singer', 'stage actor']"
/m/01vs_v8,9,1,Q1744,United States of America,"['film director', 'composer', 'film producer', 'writer', 'actor', 'dancer', 'entrepreneur', 'singer', 'record producer', 'performing artist', 'businessperson', 'screenwriter', 'songwriter', 'poet', 'model', ""children's writer"", 'manufacturer', 'director', 'philanthropist', 'guitarist', 'film actor', 'art collector', 'voice actor']"
/m/030h95,9,1,Q235020,United States of America,"['film producer', 'actor', 'singer', 'voice actor', 'comedian', 'television actor']"
/m/033db3,9,1,Q737183,United States of America,"['actor', 'film director', 'television actor', 'film actor', 'screenwriter', 'writer', 'film producer', 'model']"
/m/04wf_b,9,1,Q350208,United States of America,"['actor', 'television actor', 'film actor', 'voice actor']"
/m/02r_717,9,1,Q2066733,United States of America,"['screenwriter', 'dub actor', 'voice actor', 'animator', 'actor']"
/m/05cl2w,9,1,Q724804,United States of America,"['actor', 'television actor', 'film actor', 'character actor']"
/m/06dhjm,9,1,Q524704,United States of America,"['actor', 'stage actor', 'television actor', 'film actor']"
/m/03c9367,9,1,Q5213674,United States of America,"['actor', 'film actor', 'television actor']"
/m/01pcrc,9,1,Q81819,Italy,"['film actor', 'model', 'voice actor']"
/m/03067p,9,1,Q714675,United States of America,"['television actor', 'film actor', 'stage actor', 'actor', 'film producer']"
/m/01qscs,9,1,Q193668,Spain,"['actor', 'television actor', 'film actor', 'film director', 'film producer', 'screenwriter']"
/m/01fwk3,9,1,Q280098,United States of America,"['film actor', 'film producer', 'actor', 'model', 'television actor', 'television producer', 'voice actor']"
/m/0qdgc,9,1,Q233022,United States of America,"['television actor', 'film actor', 'actor']"
/m/04bs3j,9,1,Q229013,United States of America,"['comedian', 'singer', 'voice actor', 'television producer', 'screenwriter', 'film actor', 'television actor', 'guitarist', 'actor']"
/m/0127m7,9,1,Q11930,United States of America,"['actor', 'film actor', 'film director', 'musician', 'film producer', 'singer', 'guitarist', 'television actor', 'songwriter', 'voice actor', 'screenwriter']"
/m/02_340,9,1,Q464169,United States of America,"['actor', 'film director', 'writer', 'stage actor', 'television actor', 'screenwriter', 'film actor', 'theatrical director', 'film producer', 'television producer']"
/m/045c8k,9,1,Q237537,United States of America,"['actor', 'singer', 'voice actor', 'comedian']"
/m/029pnn,9,1,Q353755,United States of America,"['screenwriter', 'television actor', 'film actor', 'voice actor', 'film producer', 'actor']"
/m/01tt43d,9,1,Q23301,Italy,"['actor', 'film director', 'screenwriter', 'comedian', 'singer', 'street artist', 'composer', 'songwriter', 'film actor', 'singer-songwriter']"
/m/01gv_f,9,1,Q232059,United States of America,"['singer', 'stage actor', 'film actor', 'television actor', 'recording artist']"
/m/027_sn,9,1,Q358345,United States of America,"['television actor', 'film actor', 'actor', 'novelist', 'writer', 'voice actor', 'singer', 'painter', 'recording artist', 'screenwriter']"
/m/01tnxc,9,1,Q200768,United States of America,"['film actor', 'actor', 'aircraft pilot', 'voice actor', 'television actor', 'screenwriter', 'composer']"
/m/019f2f,9,1,Q211144,United States of America,"['actor', 'character actor', 'stage actor', 'television actor', 'film actor']"
/m/07zk1y,9,1,Q1198697,United States of America,"['actor', 'television actor', 'film actor', 'stage actor']"
/m/016kft,9,1,Q284876,United States of America,"['film director', 'film producer', 'stage actor', 'film actor', 'television actor', 'voice actor']"
/m/074ypy,9,1,Q444187,United States of America,"['actor', 'television actor', 'film actor']"
/m/018swb,9,1,Q217137,United Kingdom,"['television actor', 'film actor', 'character actor', 'stage actor']"
/m/03_x5t,9,1,Q170606,United States of America,"['film actor', 'stage actor', 'television actor', 'model', 'actor']"
/m/04t2lk,9,1,Q508428,United States of America,"['television actor', 'film actor', 'actor', 'voice actor']"
/m/078jnn,9,1,Q540608,United States of America,"['actor', 'television actor', 'film actor', 'screenwriter', 'autobiographer', 'writer', 'singer', 'model', 'film director', 'voice actor', 'television producer']"
/m/03jjzf,9,1,Q495549,United States of America,"['voice actor', 'screenwriter', 'poker player', 'actor']"
/m/0432cd,9,1,Q313545,United States of America,"['actor', 'screenwriter', 'television producer', 'television director', 'military personnel']"
/m/0p_93,9,1,Q234120,United States of America,"['actor', 'television actor', 'film actor', 'comedian']"
/m/02k21g,9,1,Q236527,United States of America,"['singer', 'comedian', 'musician', 'voice actor', 'television actor', 'film actor']"
/m/0q9vf,9,1,Q314945,United States of America,"['stand-up comedian', 'actor', 'film producer', 'screenwriter', 'singer', 'dancer', 'voice actor', 'comedian', 'television actor']"
/m/034bc9,9,1,Q2589352,United States of America,"['actor', 'television actor', 'voice actor']"
/m/0932qm,9,1,Q2461148,United States of America,"['actor', 'voice actor']"
/m/0zcbl,9,1,Q208649,United States of America,"['film actor', 'character actor', 'stage actor', 'television actor', 'voice actor']"
/m/01wmxfs,9,1,Q171905,United States of America,"['actor', 'singer', 'writer', 'comedian', 'film producer', 'rapper', 'television actor', 'pianist', 'songwriter', 'film actor', 'voice actor', 'film director', 'game show host']"
/m/02114t,9,1,Q34436,United States of America,"['film actor', 'singer', 'model', 'stage actor', 'voice actor', 'recording artist', 'film director']"
/m/02ph2wq,9,1,Q550928,United States of America,"['television actor', 'film actor', 'actor', 'stage actor']"
/m/0gc994c,9,1,Q1795874,United States of America,"['actor', 'model', 'television actor']"
/m/044lyq,9,1,Q362500,United Kingdom,"['actor', 'film actor', 'television actor', 'film director', 'stage actor']"
/m/0126rp,9,1,Q254022,United Kingdom,"['stand-up comedian', 'actor', 'voice actor', 'comedian', 'politician', 'improviser', 'television actor', 'writer']"
/m/094b0m,9,1,Q554218,United States of America,"['actor', 'voice actor', 'television actor']"
/m/02z27l8,9,1,Q716936,United States of America,"['film actor', 'stage actor', 'television actor', 'screenwriter', 'actor', 'writer', 'voice actor', 'television producer']"
/m/03dkdb,9,1,Q352935,United States of America,"['actor', 'police officer', 'character actor', 'television actor', 'film actor', 'film producer']"
/m/026kr2z,9,1,Q966151,Honduras,"['actor', 'television actor', 'film actor', 'screenwriter']"
/m/01515w,9,1,Q125904,United States of America,"['film actor', 'film director', 'film producer', 'character actor', 'screenwriter', 'journalist', 'environmentalist', 'stage actor', 'voice actor', 'television actor']"
/m/05w43w,9,1,Q3335599,United States of America,"['actor', 'journalist']"
/m/03fdnn,9,1,Q194881,United States of America,"['comedian', 'television actor', 'film actor']"
/m/09zmys,9,1,Q220901,United States of America,"['film actor', 'film producer', 'voice actor', 'television actor', 'screenwriter']"
/m/07myb2,9,1,Q232104,United States of America,"['actor', 'film actor', 'television actor', 'voice actor', 'television producer']"
/m/029r27,9,1,Q1258012,Canada,"['actor', 'television actor', 'stage actor', 'film actor']"
/m/08d03s,9,1,Q251984,United States of America,"['television actor', 'film actor', 'musician', 'podcaster', 'actor']"
/m/04bd8y,9,1,Q355209,United States of America,"['actor', 'stage actor', 'television actor', 'film actor']"
/m/03llcf,9,1,Q1395333,United States of America,"['singer', 'opera singer', 'stage actor', 'film actor', 'television actor']"
/m/014z8v,9,1,Q150651,United States of America,"['actor', 'television actor', 'film actor', 'comedian', 'television presenter', 'writer', 'voice actor', 'radio personality', 'stand-up comedian', 'journalist', 'humorist', 'screenwriter', 'composer', 'film producer', 'manufacturer']"
/m/01yp8q,9,1,Q270762,United States of America,"['singer', 'film actor']"
/m/07bp3c,9,1,Q254462,Italy,"['actor', 'film producer']"
/m/04vcdj,9,1,Q607678,United States of America,"['television actor', 'film actor', 'screenwriter', 'film producer', 'stage actor', 'voice actor', 'actor']"
/m/0d0plm,9,1,Q1613127,United States of America,"['actor', 'television actor', 'film actor']"
/m/02vntkl,9,1,Q948751,United States of America,"['actor', 'baseball player', 'stunt performer', 'television actor']"
/m/02ymv4,9,1,Q230214,Republic of Ireland,"['actor', 'film actor', 'stage actor']"
/m/03zqc1,9,1,Q190519,United States of America,"['television actor', 'film actor', 'stage actor']"
/m/0gdk6s5,9,1,Q16745269,United States of America,"['voice actor', 'television actor', 'film actor', 'make-up artist']"
/m/02byfd,8,1,Q309756,United States of America,"['actor', 'producer', 'screenwriter']"
/m/0hsn_,8,1,Q173585,United States of America,"['film actor', 'photographer', 'stage actor', 'television actor', 'model', 'film producer', 'actor', 'photo artist', 'singer']"
/m/0fgg4,8,1,Q103343,United States of America,"['actor', 'film actor', 'voice actor', 'television actor', 'model', 'singer']"
/m/080cvr0,8,1,,,
/m/01pqy_,8,1,Q236842,United States of America,"['actor', 'model', 'film actor', 'television actor']"
/m/02w5kqw,8,1,Q509725,United States of America,"['screenwriter', 'designer', 'voice actor', 'animator', 'actor', 'director']"
/m/02w9bmg,8,1,,,
/m/041h4s,8,1,Q443284,United Kingdom,"['screenwriter', 'stage actor', 'film actor']"
/m/04bk4c,8,1,Q261977,United States of America,"['writer', 'screenwriter', 'stage actor', 'television actor', 'film actor', 'voice actor']"
/m/02m501,8,1,Q178552,United States of America,"['film actor', 'boxer', 'screenwriter', 'character actor', 'television actor', 'film producer', 'model']"
/m/02jq1,8,1,Q303,United States of America,"['film actor', 'singer']"
/m/02ldv0,8,1,Q180272,United States of America,"['film director', 'musician', 'stage actor', 'film actor', 'television actor', 'theatrical director', 'actor', 'film producer', 'television producer']"
/m/0g5t6xr,8,1,,,
/m/05cxlb,8,1,Q235219,United States of America,"['singer', 'stage actor', 'television actor', 'film actor', 'film producer', 'television producer']"
/m/01kmzs,8,1,Q193504,France,"['film actor', 'actor', 'film producer', 'film director', 'screenwriter']"
/m/04j_gs,8,1,Q1378118,United States of America,"['actor', 'screenwriter', 'comedian', 'television producer', 'television director', 'television actor', 'film actor', 'executive producer', 'voice actor']"
/m/0331rx,7,1,Q449965,United States of America,"['actor', 'writer', 'stage actor', 'television actor', 'film actor', 'screenwriter']"
/m/0frmbg,7,1,Q289931,United States of America,"['television actor', 'film actor', 'stage actor', 'actor']"
/m/078g3l,7,1,Q462327,United States of America,"['television actor', 'film actor', 'stage actor', 'actor']"
/m/09c84c,7,1,Q242552,United States of America,"['actor', 'television actor', 'film actor', 'pedagogue']"
/m/06pcz0,7,1,Q1319539,United States of America,"['actor', 'screenwriter', 'film actor', 'television actor', 'voice actor', 'novelist', 'manufacturer', 'director', 'television producer', 'film director']"
/m/02lk1s,7,1,Q779151,United States of America,"['actor', 'puppeteer', 'screenwriter', 'television actor', 'film director', 'voice actor', 'film producer']"
/m/08g2t9,7,1,Q320084,Canada,"['actor', 'film actor', 'television actor']"
/m/05w88j,7,1,Q706513,United States of America,"['actor', 'film director', 'television producer', 'television director', 'television actor', 'stage actor', 'film actor', 'director']"
/m/02qfhb,7,1,Q313705,United States of America,"['actor', 'composer', 'screenwriter', 'musician', 'television actor', 'film actor', 'voice actor']"
/m/05kw1v,7,1,Q200460,United States of America,"['actor', 'stage actor', 'television actor', 'film actor']"
/m/05bmg8,7,1,Q980143,United States of America,"['actor', 'screenwriter', 'television actor', 'film actor', 'television director', 'television producer', 'film director']"
/m/012801,7,1,Q311752,United States of America,"['actor', 'screenwriter', 'stunt performer', 'singer', 'dancer', 'voice actor', 'comedian', 'television actor']"
/m/05gmpdw,7,1,,,
/m/0bh6gr,7,1,Q1363700,United States of America,"['television actor', 'film actor', 'character actor', 'stage actor', 'voice actor']"
/m/01yvzx,7,1,Q317654,Puerto Rico,"['television actor', 'film actor', 'stage actor']"
/m/027vnf8,7,1,Q6255748,United States of America,"['television actor', 'film actor', 'stage actor', 'actor']"
/m/016p65,7,1,Q333190,United States of America,"['actor', 'stage actor', 'television actor', 'journalist', 'film actor', 'voice actor', 'writer']"
/m/07_9zq,7,1,Q241160,United States of America,"['actor', 'television actor', 'stage actor', 'film actor']"
/m/0bv796,7,1,Q271986,United States of America,"['actor', 'stage actor', 'television actor', 'film actor', 'voice actor']"
/m/0cz6mz,7,1,Q740682,United States of America,"['actor', 'screenwriter', 'animator', 'voice actor', 'film director']"
/m/0bqsdt5,7,1,,,
/m/063kr3,7,1,Q746520,United States of America,"['screenwriter', 'film producer', 'television actor', 'film actor', 'film director', 'stage actor']"
/m/03swmf,7,1,Q382036,United States of America,"['blogger', 'stage actor', 'film actor', 'television actor', 'actor', 'film producer']"
/m/077qsp,7,1,Q233786,United States of America,"['actor', 'singer', 'musician', 'film actor', 'television actor', 'songwriter', 'stage actor']"
/m/02js9p,7,1,Q117500,United States of America,"['film actor', 'television actor', 'stage actor', 'actor']"
/m/09fdg1,7,1,Q271635,United States of America,"['actor', 'television actor', 'film actor', 'voice actor']"
/m/06dv3,7,1,Q129817,New Zealand,"['actor', 'film producer', 'singer', 'musician', 'character actor', 'screenwriter', 'film actor', 'television actor', 'film director']"
/m/024bbl,7,1,Q299483,United States of America,"['television actor', 'film actor', 'character actor', 'stage actor', 'voice actor', 'actor']"
/m/02t1cp,7,1,Q350255,United States of America,"['actor', 'television actor', 'film actor', 'choreographer', 'dancer', 'scenographer', 'lighting designer', 'screenwriter', 'film producer']"
/m/0863x_,7,1,Q71130,United States of America,"['comedian', 'writer', 'television actor', 'film actor']"
/m/04y315,7,1,Q19948176,United States of America,"['actor', 'film director', 'film producer', 'director']"
/m/0f276,7,1,Q192812,Canada,"['film actor', 'voice actor', 'stage actor', 'television actor', 'actor', 'film producer']"
/m/06v76c,7,1,Q273532,United States of America,"['actor', 'screenwriter', 'stage actor', 'television actor', 'film actor']"
/m/03czn8,7,1,Q461691,United States of America,"['television actor', 'American football player', 'film actor', 'actor']"
/m/0ksyy4,7,1,Q1502946,United States of America,"['actor', 'voice actor', 'comedian', 'television actor']"
/m/03n5kv,6,1,Q61356,United States of America,"['voice actor', 'stage actor', 'film actor', 'musician', 'television actor']"
/m/06mfvc,6,1,Q311804,United States of America,"['actor', 'film actor', 'television actor', 'screenwriter', 'film producer']"
/m/03m83s,6,1,Q260184,United States of America,"['television actor', 'film actor']"
/m/01pg1d,6,1,Q269669,United States of America,"['actor', 'film director', 'television actor', 'film actor', 'screenwriter']"
/m/01dw9z,6,1,Q190631,United States of America,"['comedian', 'film actor', 'singer', 'musician', 'television actor', 'voice actor', 'film producer', 'stage actor']"
/m/07480_,6,1,Q1359938,United States of America,"['television actor', 'film actor', 'stage actor', 'actor']"
/m/01pw2f1,6,1,Q189067,United States of America,"['actor', 'television actor', 'film actor', 'singer', 'film producer', 'voice actor', 'stage actor', 'fashion designer', 'human rights activist', 'television producer', 'child singer']"
/m/027hq5f,6,1,Q3531810,United States of America,"['actor', 'television actor']"
/m/05sg7z,6,1,Q2093638,United States of America,"['screenwriter', 'film producer', 'television actor', 'film actor', 'voice actor', 'actor']"
/m/04wn6l,6,1,Q283872,United States of America,"['actor', 'television actor', 'film actor', 'voice actor']"
/m/0jdhp,6,1,Q515095,United States of America,"['film director', 'screenwriter', 'film producer', 'film editor', 'voice actor', 'playwright', 'character actor', 'stage actor', 'film actor', 'television actor', 'manufacturer']"
/m/0gkfkl,6,1,Q6500302,United States of America,"['actor', 'film actor', 'psychologist']"
/m/014zfs,6,1,Q213512,United States of America,"['television actor', 'comedian', 'writer', 'dub actor', 'composer', 'singer', 'film actor', 'voice actor', 'manufacturer', 'screenwriter', 'film producer', 'television producer', 'film director', 'recording artist', 'American football player']"
/m/0151fv,6,1,Q14439,United States of America,"['actor', 'film actor', 'singer', 'model', 'television actor']"
/m/05v_f6,6,1,Q266512,United States of America,"['actor', 'model', 'television actor', 'film actor']"
/m/06d8b3,6,1,Q1278420,United States of America,"['stage actor', 'film actor', 'television actor', 'film producer', 'actor']"
/m/01pz7p,6,1,Q719273,United States of America,"['actor', 'stage actor', 'television actor', 'film actor', 'voice actor']"
/m/027kfbf,6,1,Q1747297,United States of America,"['actor', 'film actor']"
/m/023mdt,6,1,Q202381,United States of America,"['film actor', 'stage actor', 'television actor', 'voice actor', 'film director', 'screenwriter']"
/m/07krqy,6,1,Q658690,United States of America,"['stand-up comedian', 'actor', 'film director', 'film producer', 'screenwriter', 'singer', 'songwriter', 'dancer', 'comedian', 'voice actor', 'television actor']"
/m/0dn3n,6,1,Q167498,United States of America,"['television actor', 'film actor', 'actor', 'model', 'voice actor', 'character actor', 'film producer', 'film director']"
/m/02p21g,6,1,Q432437,United States of America,"['comedian', 'actor', 'voice actor', 'television actor', 'film actor', 'autobiographer', 'screenwriter', 'television producer']"
/m/04205z,6,1,Q193517,United Kingdom,"['actor', 'television actor', 'film actor', 'screenwriter', 'stage actor']"
/m/05hdf,6,1,Q76711,Germany,"['model', 'film actor', 'voice actor']"
/m/016vg8,6,1,Q224026,United States of America,"['television actor', 'film actor', 'actor', 'model', 'television producer', 'writer', 'film director', 'voice actor']"
/m/01n5309,6,1,Q335680,United States of America,"['actor', 'television presenter', 'writer', 'comedian', 'television actor', 'screenwriter', 'film actor', 'voice actor', 'television producer', 'talk show host']"
/m/07h1t0,6,1,Q330762,United States of America,"['television actor', 'film actor']"
/m/04sp82,6,1,Q296887,United Kingdom,"['actor', 'child actor', 'voice actor', 'film actor', 'screenwriter', 'television actor', 'television producer', 'director']"
/m/07d3z7,6,1,Q231203,United States of America,"['stage actor', 'film actor', 'television actor', 'actor']"
/m/019pm_,6,1,Q43044,United States of America,"['film producer', 'television actor', 'film actor', 'actor', 'model', 'voice actor', 'stage actor', 'film director']"
/m/01zz8t,6,1,Q230188,United States of America,"['television actor', 'film actor', 'stage actor', 'actor', 'director', 'film producer', 'pedagogue']"
/m/09byc0,6,1,Q934930,Republic of Ireland,"['stage actor', 'film actor', 'television actor']"
/m/01t6xz,6,1,Q315208,United States of America,"['actor', 'television actor', 'film actor', 'executive producer', 'film producer']"
/m/075pg69,6,1,,,
/m/016sp_,6,1,Q713099,United States of America,"['actor', 'singer-songwriter', 'musician', 'singer', 'film actor', 'guitarist', 'television actor', 'screenwriter', 'film producer', 'film director']"
/m/030xc0,6,1,Q233724,United States of America,"['actor', 'television actor', 'film actor']"
/m/03txjw,6,1,Q3260128,United States of America,"['stage actor', 'television actor', 'voice actor']"
/m/02__ww,6,1,Q361400,United States of America,"['actor', 'television actor', 'film actor', 'audiobook narrator']"
/m/0btxr,6,1,Q228645,United States of America,"['actor', 'film actor', 'singer', 'television actor', 'voice actor', 'stage actor', 'film director']"
/m/06cddt,6,1,Q14539,United States of America,"['actor', 'television actor', 'screenwriter', 'film actor', 'comedian', 'voice actor', 'executive producer']"
/m/04wx2v,6,1,Q229410,United States of America,"['actor', 'film actor', 'television actor', 'voice actor']"
/m/0147dk,6,1,Q40096,United States of America,"['actor', 'singer', 'film producer', 'television actor', 'film actor', 'film director', 'rapper', 'character actor', 'record producer', 'composer', 'director', 'voice actor', 'beatboxer', 'songwriter', 'recording artist', 'singer-songwriter', 'executive producer', 'writer', 'philanthropist', 'entrepreneur', 'businessperson', 'television producer']"
