Actor_name,connectivity,actor_gender,Actor_date_of_birth,Actor_ethnicity,Freebase_actor_ID,community
Scott Wilson,12,M,1942-03-29,,/m/0gm8_p,1
Richard Gere,12,M,1949-08-31,/m/033tf_,/m/01438g,1
Renée Humphrey,12,F,1975-01-27,,/m/02pnw_t,1
Kiefer Sutherland,11,M,1966-12-21,/m/02rbdlq,/m/01rzqj,1
Patrick Bauchau,11,M,1938-12-06,/m/0ch3pqf,/m/06f0cl,1
Michael Clarke Duncan,11,M,1957-12-10,/m/0x67,/m/02lkcc,1
Ernesto Gómez Cruz,11,M,1933-11-07,,/m/0cyffg,1
Rita Wilson,11,F,1956-10-26,/m/038723,/m/044zvm,1
Gary Sinise,11,M,1955-03-17,,/m/02ldv0,1
Stockard Channing,11,F,1944-02-13,,/m/02mqc4,1
Brent Briscoe,11,M,1961-05-21,,/m/065y301,1
Abigail Breslin,11,F,1996-04-14,,/m/07r_dg,1
Sidney Poitier,11,M,1927-02-20,/m/0x67,/m/0cgzj,1
John Witherspoon,11,M,1942-01-27,/m/07bch9,/m/05ykqb,1
Elisabeth Shue,11,F,1963-10-06,,/m/02jr26,1
Gabrielle Union,11,F,1972-10-29,/m/0x67,/m/02xbw2,1
Hope Davis,11,F,1964-03-23,,/m/03zg2x,1
David A.R. White,10,M,1970-05-12,,/m/06v3fy,1
James Cromwell,10,M,1940-01-27,,/m/024bbl,1
John C. McGinley,10,M,1959-08-03,/m/033tf_,/m/01wjrn,1
Tracy Morgan,10,M,1968-11-10,/m/0x67,/m/04tnqn,1
Robert Redford,10,M,1936-08-18,/m/02w7gg,/m/0gs1_,1
Courtney B. Vance,10,M,1960-03-12,/m/0x67,/m/0337t1,1
Jason Statham,10,M,1967-09-12,,/m/034hyc,1
Bridget Fonda,10,F,1964-01-27,/m/07hwkr,/m/01yd8v,1
Lionel Mark Smith,10,M,1946-02-05,,/m/03wfknh,1
Kevin Gage,10,M,1959-05-26,,/m/07f469,1
Joe Ranft,10,M,1960-03-13,,/m/07gr9b,1
Michael Douglas,10,M,1944-09-25,/m/063k3h,/m/0kjgl,1
Ben Gazzara,10,M,1930-08-28,/m/0xnvg,/m/0428bc,1
Dolph Lundgren,10,M,1957-11-03,/m/06mvq,/m/02v406,1
Tamala Jones,10,F,1974-11-12,/m/0x67,/m/08tf3s,1
William Russ,10,M,1950-10-20,,/m/041s2c,1
James Russo,10,M,1953-04-23,/m/0xnvg,/m/026z004,1
Chloë Sevigny,10,F,1974-11-18,/m/012c1l,/m/01g25r,1
Channing Tatum,10,M,1980-04-26,/m/059_w,/m/06lvlf,1
Henry Winkler,10,M,1945-10-30,/m/041rx,/m/024jwt,1
Topher Grace,10,M,1978-07-12,,/m/028r4y,1
Drew Barrymore,10,F,1975-02-22,/m/033tf_,/m/026c1,1
Ernie Sabella,10,M,1949-09-19,,/m/04nxfq,1
Allen Garfield,10,M,1939-11-22,,/m/07vljr,1
Joseph Gordon-Levitt,10,M,1981-02-17,/m/013b6_,/m/05zbm4,1
Marieh Delfino,9,F,1977-09-24,,/m/0fdc74,1
Richard Schiff,9,M,1955-05-27,,/m/04bd8y,1
Romany Malco,9,M,1968-11-18,/m/0x67,/m/0c861_,1
Dan Hicks,9,M,1951-07-19,,/m/03c9367,1
Bambi Darro,9,F,,,/m/0gdk6s5,1
John Carroll Lynch,9,M,1963-08-01,,/m/08lknx,1
Tom Arnold,9,M,1959-03-06,/m/041rx,/m/029pnn,1
Sam Waterston,9,M,1940-11-15,,/m/016kft,1
Monica Bellucci,9,F,1964-09-30,/m/0222qb,/m/01pcrc,1
Nancy O'Dell,9,F,1966-02-25,,/m/05w43w,1
Moira Kelly,9,F,1968-03-06,/m/033tf_,/m/045c8k,1
Jeff Bridges,9,M,1949-12-04,,/m/0flw6,1
Amanda Peet,9,F,1972-01-11,/m/041rx,/m/03m8lq,1
Jordan Ladd,9,F,1975-01-14,,/m/077ytv,1
Jennifer Connelly,9,F,1970-12-12,/m/041rx,/m/0fgg4,1
Jeff Pidgeon,9,M,1965-03-19,,/m/02r_717,1
Sanaa Lathan,9,F,1971-09-19,/m/0x67,/m/036ztw,1
Dennis Haysbert,9,M,1954-06-02,/m/0x67,/m/04wf_b,1
Donald Gibb,9,M,1954-08-04,,/m/05ltkj,1
Harve Presnell,9,M,1933-09-14,,/m/03llcf,1
Wayne Knight,9,M,1955-08-07,,/m/02clgg,1
Sean Young,9,F,1959-11-20,,/m/0380zg,1
Larry B. Scott,9,M,1961-08-17,/m/0x67,/m/0cz1ws,1
Traci Wolfe,9,F,1961,,/m/0gc994c,1
Laura Dern,9,F,1967-02-10,/m/07hwkr,/m/09zmys,1
Spencer Breslin,9,M,1992-05-18,,/m/08d03s,1
Jose Zuniga,9,M,,,/m/026kr2z,1
Kerry Washington,9,F,1977-01-31,/m/0x67,/m/07myb2,1
Josef Sommer,9,M,1934-06-26,,/m/02ph2wq,1
Delroy Lindo,9,M,1952-11-18,/m/0283js_,/m/029_l,1
Ellen Burstyn,9,F,1932-12-07,/m/033tf_,/m/019f2f,1
Benicio del Toro,9,M,1967-02-19,/m/09v5bdn,/m/01qscs,1
Amy Irving,9,F,1953-09-10,/m/041rx,/m/030h95,1
Allison Janney,9,F,1959-11-19,,/m/02bkdn,1
Teri Garr,9,F,1947-12-11,,/m/02mhfy,1
Aron Kincaid,9,M,1940-06-15,,/m/098qc8,1
James Remar,9,M,1953-12-31,,/m/05mlqj,1
Bokeem Woodbine,9,M,1973-04-13,/m/0x67,/m/08s7qj,1
T. J. Storm,9,M,1972-02-14,,/m/04jh1nx,1
Nora Dunn,9,F,1952-04-29,,/m/04t2lk,1
Scarlett Johansson,9,F,1984-11-22,/m/013b6_,/m/02114t,1
Eddie Izzard,9,M,1962-02-07,/m/0d7wh,/m/0126rp,1
Ernie Hudson,9,M,1945-12-17,/m/0x67,/m/03fnyk,1
Theresa Randle,9,F,1964-12-27,/m/0x67,/m/06dhjm,1
Luke Edwards,9,M,1980-03-24,,/m/0d0plm,1
Jeff Fahey,9,M,1952-11-29,,/m/07lxdt,1
Jeff Garlin,9,M,1962-06-05,/m/041rx,/m/04pz5c,1
Felicity Huffman,9,F,1962-12-09,,/m/03zqc1,1
Kevin Bacon,9,M,1958-07-08,,/m/04954,1
Vincent Klyn,9,M,1960-06-30,,/m/03qn8bj,1
Larry the Cable Guy,9,M,1963-02-17,/m/07hwkr,/m/04gr35,1
Darlene Love,9,F,1941-07-26,/m/0x67,/m/01yp8q,1
Brenda Fricker,9,F,1945-02-17,/m/03bkbh,/m/02ymv4,1
50 Cent,9,M,1975-07-06,/m/0x67,/m/01vvyc_,1
Corbin Bernsen,9,M,1954-09-07,,/m/033db3,1
Javier Cámara,9,M,1967-01-19,/m/03ttfc,/m/08cbqj,1
Edward Norton,9,M,1969-08-18,,/m/01515w,1
Jeff Daniels,9,M,1955-02-19,/m/07hwkr,/m/0372kf,1
Martha Plimpton,9,F,1970-11-16,,/m/0mbs8,1
Nicoletta Braschi,9,F,1960-04-19,/m/0222qb,/m/07bp3c,1
Jamie Foxx,9,M,1967-12-13,/m/0x67,/m/01wmxfs,1
Dennis Quaid,9,M,1954-04-09,/m/0fqz6,/m/01tnxc,1
Silas Weir Mitchell,9,M,1969,,/m/0c_pm7,1
George Carlin,9,M,1937-05-12,/m/033tf_,/m/014z8v,1
Lew Temple,9,M,1967-10-02,,/m/02rt821,1
Paul Giamatti,9,M,1967-06-06,/m/033tf_,/m/0zcbl,1
Fisher Stevens,9,M,1963-11-27,,/m/02_340,1
Roberto Benigni,9,M,1952-10-27,/m/0222qb,/m/01tt43d,1
Jared Harris,9,M,1961-08-24,/m/02w7gg,/m/044lyq,1
Jon Voight,9,M,1938-12-29,/m/027n1m6,/m/046qq,1
Madonna,9,F,1958-08-16,/m/012c1l,/m/01vs_v8,1
Chelcie Ross,9,M,1942-06-20,,/m/07ct8h,1
Kevin Costner,9,M,1955-01-18,/m/09vc4s,/m/0127m7,1
Monica Calhoun,9,F,1971-07-29,,/m/09qh60,1
Michael Papajohn,9,M,1964-11-07,,/m/02vntkl,1
Malinda Williams,9,F,1975-12-03,/m/0x67,/m/0fq90z,1
Dean Stockwell,9,M,1936-03-05,,/m/02tv80,1
Roger L. Jackson,9,M,1956-08-29,,/m/0932qm,1
Geena Davis,9,F,1956-01-21,,/m/01fwk3,1
Michael Badalucco,9,M,1954-12-20,/m/0xnvg,/m/03067p,1
Rossy de Palma,9,F,1964-09-16,,/m/026t8jg,1
Kelly Preston,8,F,1962-10-13,,/m/01pqy_,1
Jessica Lange,8,F,1949-04-20,/m/07hwkr,/m/0hsn_,1
"Freddie Prinze, Jr.",8,M,1976-03-08,/m/025rpb0,/m/02byfd,1
Amy Madigan,8,F,1950-09-11,,/m/05cxlb,1
James Keane,8,M,1952-09-26,,/m/0g5t6xr,1
Rachel Dratch,8,F,1966-02-22,,/m/04bk4c,1
Vincent Cassel,8,M,1966-11-23,/m/03ts0c,/m/01kmzs,1
Chris Tucker,8,M,1971-08-31,/m/0x67,/m/01900g,1
Elvis Presley,8,M,1935-01-08,/m/06j2v,/m/02jq1,1
Morris Chestnut,8,M,1969-01-01,/m/0x67,/m/0hqyy,1
Vivica A. Fox,8,F,1964-07-30,/m/059_w,/m/02ts3h,1
Jane Fonda,8,F,1937-12-21,/m/013xrm,/m/0h1mt,1
Teddy Newton,8,M,,,/m/02w5kqw,1
Renée Estevez,8,F,1967-04-02,/m/042gtr,/m/0331rx,1
Ray Winstone,8,M,1957-02-19,/m/02w7gg,/m/02yxwd,1
Gilles Lellouche,7,M,1972-07-05,,/m/09vvmd6,1
Robert Smigel,7,M,1960-02-07,,/m/02lk1s,1
Bob Peterson,7,M,1961-01-18,/m/07hwkr,/m/0cz6mz,1
Tony Darrow,7,M,1938-12-23,/m/0xnvg,/m/04g03tm,1
Grace Zabriskie,7,F,1941-05-17,,/m/09c84c,1
Raúl Juliá,7,M,1940-03-09,,/m/01yvzx,1
Geoffrey Blake,7,M,1962-08-20,,/m/0ksyy4,1
Vincent Schiavelli,7,M,1948-11-11,/m/0fj1k9,/m/016p65,1
Frank McRae,7,M,1942-06-03,/m/0x67,/m/03czn8,1
Ron Silver,7,M,1946-07-02,/m/041rx,/m/03swmf,1
Bill McKinney,7,M,1931-09-12,,/m/04lrv3,1
Michael Rapaport,7,M,1970-03-20,,/m/05myd2,1
Lola Dueñas,7,F,1971-10-06,,/m/0ft8_3,1
Barry Primus,7,M,1938-02-16,,/m/063kr3,1
Pedro Armendáriz Jr.,7,M,1940-04-06,,/m/062635,1
James Rebhorn,7,M,1948-09-01,,/m/04fhn_,1
William Forsythe,7,M,1955-06-07,,/m/02t1cp,1
Chris Farley,7,M,1964-02-15,/m/033tf_,/m/012801,1
John Rothman,7,M,1949-06-03,,/m/027vnf8,1
John Quade,7,M,1938-04-01,,/m/07470p,1
Theresa Russell,7,F,1957-03-20,,/m/061prz,1
Melvin Van Peebles,7,M,1932-08-21,/m/0x67,/m/01z0lb,1
Louise Lasser,7,F,1939-04-11,/m/041rx,/m/06v76c,1
Charles S. Dutton,7,M,1951-01-30,/m/0x67,/m/05w88j,1
Kevin Durand,7,M,1974-01-14,/m/044038p,/m/08g2t9,1
Eli Roth,7,M,1972-04-18,/m/041rx,/m/058kqy,1
Beth Grant,7,F,1949-09-18,,/m/09fdg1,1
Larenz Tate,7,M,1975-09-08,/m/0x67,/m/0337vz,1
Rick Dial,7,M,1955-03-09,,/m/0bqsdt5,1
Kiti Manver,7,F,1953-05-11,,/m/07yd8vw,1
Tracie Thoms,7,F,1975-08-19,/m/0x67,/m/07_9zq,1
Celia Weston,7,F,1951-12-14,,/m/0frmbg,1
Rachel Weisz,7,F,1970-03-07,/m/013b6_,/m/014x77,1
Kevin Downes,7,M,1972,,/m/04lh1qs,1
Colleen Camp,7,F,1953-06-07,,/m/05fhcs,1
Russell Crowe,7,M,1964-04-07,/m/05748,/m/06dv3,1
Renée Zellweger,7,F,1969-04-25,/m/06rd7,/m/01c_zw,1
Grace Smith,7,F,,,/m/05gmpdw,1
Mary McDonnell,7,F,1952-04-28,,/m/02js9p,1
Hal Holbrook,6,M,1925-02-17,,/m/03k7bd,1
Emma Roberts,6,F,1991-02-10,,/m/0517bc,1
Billy Crudup,6,M,1968-07-08,,/m/030hcs,1
François Berléand,6,M,1952-04-22,,/m/0krz32,1
Judd Nelson,6,M,1959-11-28,/m/041rx,/m/022769,1
Anne Heche,6,F,1969-05-25,,/m/01vhb0,1
Lisa Roberts Gillan,6,F,1965-01-01,,/m/08_75w,1
Bert Remsen,6,M,1925-02-25,,/m/02vp713,1
Emmanuelle Chriqui,6,F,1977-12-10,/m/0640_7q,/m/05qfpl,1
Evelyn Guerrero,6,F,1949-02-24,,/m/0g8hhx,1
Paul Stewart,6,M,1908-05-13,,/m/07dhg0,1
M. C. Gainey,6,M,1948-01-18,,/m/06b3g4,1
Millie Perkins,6,F,1938-05-12,,/m/05v_f6,1
Caroline Munro,6,F,1949-01-16,,/m/07gwvb,1
Steve Kahan,6,M,1930,,/m/04jk7rj,1
Wendie Malick,6,F,1950-12-13,,/m/035n9m,1
Lyle Lovett,6,M,1957-11-01,,/m/028hc2,1
Maria Doyle Kennedy,6,F,1964-09-25,,/m/025swxt,1
Sharon Stone,6,F,1958-03-10,/m/033tf_,/m/0btpx,1
François Cluzet,6,M,1955-09-21,,/m/047s955,1
DMX,6,M,1970-12-18,/m/0x67,/m/01vvzb1,1
Rene Russo,6,F,1954-02-17,/m/0xnvg,/m/01h0_w,1
Peggy Gormley,6,F,,,/m/075pg69,1
Ben Foster,6,M,1980-10-29,/m/041rx,/m/06mfvc,1
Patricia Clarkson,6,F,1959-12-29,,/m/02d4ct,1
Timothy Hutton,6,M,1960-08-16,,/m/02t__3,1
Demián Bichir,6,M,1963-08-01,,/m/077t3p,1
Dwight Yoakam,6,M,1956-10-23,,/m/016sp_,1
Carroll Baker,6,F,1931-05-28,/m/022dp5,/m/01b17y,1
Matt O'Leary,6,M,1987-07-06,,/m/0bf0b5,1
Carmen Electra,6,F,1972-04-20,,/m/01lbp,1
C-Murder,6,M,1971-03-09,,/m/01y9lq,1
Robert Prosky,6,M,1930-12-13,/m/02ctzb,/m/073c1q,1
Paula Jai Parker,6,F,1969-08-19,/m/0x67,/m/035sxy,1
Tim Blake Nelson,6,M,1964-05-11,/m/041rx,/m/0jdhp,1
Freddie Highmore,6,M,1992-02-14,/m/02w7gg,/m/04sp82,1
Lou Hirsch,6,M,1955-02-27,,/m/03txjw,1
Uma Thurman,6,F,1970-04-29,/m/065b6q,/m/0kjrx,1
Ellen Barkin,6,F,1954-04-16,/m/09kr66,/m/02z1yj,1
Joe Dallesandro,6,M,1948-12-31,,/m/04p19x,1
Bette Midler,6,F,1945-12-01,/m/048z7l,/m/01dw9z,1
Max Perlich,6,M,1968-03-28,,/m/07h1t0,1
Robert Miano,6,M,1942-09-25,,/m/0bs8mqg,1
Jaime King,6,F,1979-04-23,,/m/039gzc,1
Raymond J. Barry,6,M,1939-03-14,,/m/07480_,1
Billy Zane,6,M,1966-02-24,/m/038723,/m/01vxxb,1
Lonette McKee,6,F,1954-07-22,/m/0x67,/m/06frb1,1
Mary Kay Place,6,F,1947-09-23,,/m/053y4h,1
Illeana Douglas,6,F,1965-07-25,,/m/01pg1d,1
Frankie Faison,6,M,1949-06-10,/m/0x67,/m/09nz_c,1
Amy Ryan,6,F,1969-11-30,/m/022dp5,/m/07d3z7,1
Meagan Good,6,F,1981-08-08,/m/0x67,/m/01xg_w,1
Judy Greer,6,F,1975-07-20,,/m/08cn4_,1
Marguerite Moreau,6,F,1977-04-25,,/m/03j_13,1
Isaiah Washington,6,M,1963-08-03,/m/0x67,/m/095b70,1
Maggie Gyllenhaal,6,F,1977-11-16,/m/065b6q,/m/023mdt,1
Regina King,6,F,1971-01-15,/m/0x67,/m/05fmqq,1
Jimmy Fallon,6,M,1974-09-19,/m/03bkbh,/m/01n5309,1
Tony Longo,6,M,1961-08-19,,/m/027hq5f,1
Meg Ryan,6,F,1961-11-19,/m/07hwkr,/m/0dn3n,1
Tony Plana,6,M,1952-04-19,,/m/03np3w,1
Lady Rowlands,6,F,1904-04-12,,/m/0jsz09,1
Jeffrey Jones,6,M,1946-09-28,,/m/02rf1y,1
Brian Dennehy,6,M,1938-07-09,/m/033tf_,/m/0432cd,1
Danielle Harris,6,F,1977-06-01,/m/041rx,/m/02gylv,1
Chris Hemsworth,6,M,1983-08-11,,/m/04jnqj,1
Isaac Hayes,6,M,1942-08-20,/m/0x67,/m/0163r3,1
Olympia Dukakis,6,F,1931-06-20,/m/038723,/m/01zz8t,1
Peter Gallagher,6,M,1955-08-19,,/m/0301yj,1
Redman,6,M,1970-04-17,,/m/02xxsl,1
James Spader,6,M,1960-02-07,,/m/043js,1
Bob Gunton,6,M,1945-11-15,,/m/05dbyt,1
Kevin Corcoran,6,M,1949-06-10,,/m/0ftgvx,1
Joe Viterelli,6,M,1937-03-10,/m/0xnvg,/m/02h4_r,1
Tim Roth,6,M,1961-05-14,/m/02w7gg,/m/021yzs,1
Bob Uecker,6,M,1935-01-26,,/m/02wrbv,1
Heather Graham,6,F,1970-01-29,/m/07hwkr,/m/016vg8,1
Edward Herrmann,6,M,1943-07-21,,/m/021vwt,1
Val Avery,6,M,1924-07-14,,/m/026h_h3,1
Richard Mulligan,6,M,1932-11-13,,/m/01pz7p,1
Annabella Sciorra,6,F,1960-03-29,,/m/0338ws,1
Emily Mortimer,6,F,1971-12-01,,/m/03k545,1
Ty Burrell,6,M,1967-08-22,,/m/096lf_,1
Jürgen Prochnow,6,M,1941-06-10,/m/013xrm,/m/03n5kv,1
Mira Sorvino,6,F,1967-09-28,/m/0xnvg,/m/01phtd,1
Olivia Williams,6,F,1968-07-26,,/m/07b2lv,1
Linda Hunt,6,F,1945-04-02,,/m/02gz2p,1
Gordon Clapp,6,M,1948-09-24,,/m/06d8b3,1
Cliff Curtis,6,M,1968-07-27,/m/02jvpv,/m/0497jm,1
Samantha Mathis,6,F,1970-05-12,,/m/05ry0p,1
Wesley Snipes,6,M,1962-07-31,/m/0x67,/m/02lymt,1
John Lurie,6,M,1952-12-14,,/m/01nz7jg,1
John Light,6,M,1972-09-28,,/m/04_333,1
Demi Moore,6,F,1962-11-11,,/m/019pm_,1
Virginia Madsen,6,F,1961-09-11,/m/0268_k,/m/050zr4,1
Temuera Morrison,6,M,1960-12-26,/m/05748,/m/03mvkm,1
Will Patton,6,M,1954-06-14,,/m/02__ww,1
Bronagh Gallagher,6,F,1972-11-28,,/m/07bg64,1
Silkk the Shocker,6,M,1975-06-18,/m/0x67,/m/01kpb3f,1
Julia Montgomery,6,F,1960-07-02,,/m/06r3_n,1
Andrew Divoff,6,M,1955-07-02,/m/0g6ff,/m/05pqxk,1
Gerard McSorley,6,M,1950,,/m/09byc0,1
Anne Bancroft,6,F,1931-09-17,/m/0xnvg,/m/01dbk6,1
Johnny Messner,6,M,1970-04-11,,/m/074bp3,1
Rex Linn,6,M,1956-11-13,,/m/09q298,1
Chris Ellis,6,M,1956-04-14,,/m/027f2n4,1
Kirstie Alley,6,F,1951-01-12,,/m/01wc7p,1
Eva Amurri,6,F,1985-03-15,/m/0xnvg,/m/03m83s,1
Matthew Perry,6,M,1969-08-19,/m/0g8_vp,/m/01hxs4,1
Nastassja Kinski,6,F,1961-01-24,/m/01qhm_,/m/05hdf,1
Clayton Watson,6,M,1977-03-23,,/m/0g78s8,1
Zooey Deschanel,6,F,1980-01-17,/m/033tf_,/m/03rl84,1
Cole Hauser,6,M,1975-03-22,/m/041rx,/m/0786bc,1
Charles Fleischer,6,M,1950-08-27,,/m/07krqy,1
Bill Cosby,6,M,1937-07-12,/m/0x67,/m/014zfs,1
Katherine Cassavetes,6,F,1906-06-24,,/m/0b6z2c,1
Joanna Miles,6,F,1940-03-06,,/m/0fnn9m,1
Vincent Guastaferro,6,M,,,/m/0j_n3w,1
Steven Williams,6,M,1964-12-18,,/m/01zx8c,1
Vanessa Ferlito,6,F,1980-12-28,/m/0xnvg,/m/030xc0,1
Tom Hiddleston,6,M,1981-02-09,,/m/03h4d3v,1
Michael Rooker,6,M,1955-04-06,,/m/02_ntx,1
Jason London,6,M,1972-11-07,,/m/04kdmg,1
Natalie Wood,6,F,1938-07-20,/m/0g6ff,/m/0k8y7,1
Albert Delpy,6,M,1941-09-13,,/m/0bdtm5k,1
Veronica Cartwright,6,F,1949-04-20,/m/02w7gg,/m/04wn6l,1
Tisha Campbell-Martin,6,F,1968-10-13,,/m/0404v5,1
Malik Yoba,6,M,1967-09-17,/m/0x67,/m/056b4h,1
Maya Rudolph,6,F,1972-07-27,/m/041rx,/m/02k21g,1
Brad Heller,6,M,,,/m/0clffnj,1
Greg Bryk,6,M,1972,/m/044038p,/m/04csf00,1
Stacy Keach,6,M,1941-06-02,/m/02ctzb,/m/02hsgn,1
Sarah Silverman,6,F,1970-12-01,/m/048z7l,/m/04bs3j,1
Richard Bradford,6,M,1937-11-10,,/m/09jxw0,1
Lin Shaye,6,F,1943-10-12,/m/041rx,/m/0gppl9,1
Michael Lerner,6,M,1941-06-22,/m/041rx,/m/04z542,1
Stuart Margolin,6,M,1940-01-31,,/m/083wp6,1
Dave Foley,6,M,1963-01-04,/m/044038p,/m/0309jm,1
Rod Steiger,6,M,1925-04-14,,/m/0gm34,1
Juliette Binoche,6,F,1964-03-09,/m/03ts0c,/m/0fbx6,1
RZA,6,M,1969-07-05,/m/0x67,/m/01w9jh4,1
Phoebe Cates,6,F,1963-07-16,/m/041rx,/m/0151fv,1
Mariel Hemingway,6,F,1961-11-22,,/m/02ldxr,1
"Clifton Collins, Jr.",6,M,1970-06-16,,/m/0dlglj,1
Olivia Munn,6,F,1980-07-03,/m/017sq0,/m/0cfr_9,1
Sam Raimi,6,M,1959-10-23,,/m/072vj,1
Melissa Leo,6,F,1960-09-14,,/m/04wx2v,1
Christina Ricci,6,F,1980-02-12,/m/063k3h,/m/01fx2g,1
Ashley Judd,6,F,1968-04-19,,/m/0btxr,1
Katherine Borowitz,6,F,1954-07-05,,/m/0bbr594,1
Barry Pepper,6,M,1970-04-04,/m/044038p,/m/04m064,1
Jim Gaffigan,6,M,1966-07-07,,/m/05sg7z,1
Nicholas Turturro,5,M,1962-01-29,,/m/0718f6,1
Scott Coffey,5,M,1967-05-01,,/m/0g0ngt,1
Rhea Perlman,5,F,1948-03-31,,/m/02n1sr,1
Miguel A. Núñez Jr.,5,M,1964-08-11,,/m/07yt2n,1
Sadie Frost,5,F,1965-06-19,,/m/01xq8f,1
Elizabeth Bracco,5,F,1957-11-05,,/m/027k040,1
Robin Wright,5,F,1966-04-08,/m/07hwkr,/m/06jzh,1
Lou Diamond Phillips,5,M,1962-02-17,/m/03295l,/m/031zkw,1
Katharine Ross,5,F,1940-01-29,,/m/02tcnx,1
Ted Danson,5,M,1947-12-29,,/m/01ft2l,1
Tracey Walter,5,M,1947-11-25,,/m/0df52j,1
Rick Rossovich,4,M,1957-08-28,/m/0ffjqy,/m/06lqy8,1
Carmen Maura,4,F,1945-09-15,/m/03ttfc,/m/089m1l,1
Griffin Dunne,4,M,1955-06-08,,/m/04kwbt,1
Jeffrey DeMunn,4,M,1947-04-25,,/m/08rqf7,1
Hayden Christensen,4,M,1981-04-19,,/m/0f276,1
Frank Whaley,4,M,1963-07-20,,/m/07sjll,1
Guillaume Canet,4,M,1973-04-10,,/m/06nn95,1
Mykelti Williamson,4,M,1957-03-04,/m/016f5d,/m/04nzy1,1
Roy Jenson,4,M,1927-02-09,,/m/07x51l,1
Jennifer Blanc,4,F,1974-04-21,,/m/084q8f,1
Andrew Shue,4,M,1967-02-20,,/m/038g39,1
Mark Polish,4,M,1970-10-30,,/m/0k4c8g,1
Shelby Chong,4,F,1948-02-01,,/m/0520frs,1
Lee J. Cobb,4,M,1911-12-08,/m/041rx,/m/02_pft,1
Joseph Mazzello,4,M,1983-09-21,,/m/089k60,1
Gil Bellows,4,M,1967-06-28,,/m/05sdxx,1
Rick Aiello,4,M,1958,,/m/0d59___,1
Kane Hodder,4,M,1955-04-08,,/m/033xr_,1
Peter Stormare,4,M,1953-08-27,/m/065b6q,/m/012q4n,1
Paul Reubens,4,M,1952-08-27,/m/041rx,/m/05zjx,1
Matt Frewer,4,M,1958-01-04,,/m/018fwv,1
Dorothy Elias-Fahn,4,F,1970-05,,/m/0b_vcv,1
Eileen Ryan,4,F,1928-10-16,/m/033tf_,/m/0b2rb1,1
Peter Sarsgaard,4,M,1971-03-07,/m/0dqqwy,/m/03x400,1
Max Baker,4,M,,,/m/0bdq7wk,1
Damián Alcázar,4,M,1953-01-08,,/m/06407lx,1
Sean McCann,4,M,1935-09-24,/m/044038p,/m/06w_1w,1
Vernon Vaughn,4,M,,,/m/080cvr0,1
Rory Cochrane,4,M,1972-02-28,/m/07bch9,/m/034g2b,1
Joanne Whalley,4,F,1961-08-25,/m/02w7gg,/m/032hrn,1
Esai Morales,4,M,1962-10-01,/m/025rpb0,/m/0j436,1
Dianne Wiest,4,F,1948-03-28,/m/07bch9,/m/02x7vq,1
John P. Ryan,4,M,1936-07-30,,/m/0279ng4,1
Scott Adkins,4,M,1976-06-17,/m/0d7wh,/m/02q173g,1
LisaRaye McCoy,4,F,1966-09-23,/m/059_w,/m/08r449,1
Dallas Page,4,M,1956-04-05,,/m/03rrhc,1
Amy Brenneman,4,F,1964-06-22,,/m/0347xl,1
Sônia Braga,4,F,1950-06-08,,/m/05hssf,1
Bianca Van Varenberg,4,F,1990-10-17,,/m/0bmd38z,1
Dexter Fletcher,4,M,1966-01-31,,/m/03yb6y,1
Alex Winter,4,M,1965-07-17,/m/041rx,/m/04xjzx,1
Ned Bellamy,4,M,1957-05-07,,/m/06608_1,1
Sally Field,4,F,1946-11-06,,/m/01jw4r,1
Adrienne-Joi Johnson,4,F,1963-09-03,/m/0x67,/m/0d26p8,1
Charlotte Rampling,4,F,1946-02-05,/m/02w7gg,/m/02f2p7,1
Christopher Reid,3,M,1964-04-05,,/m/049gj6z,1
Alyson Stoner,3,F,1993-08-11,,/m/02bwjv,1
Herb Edelman,3,M,1933-11-05,,/m/06_1yk,1
Ed Lauter,3,M,1938-10-30,,/m/05p606,1
Andrew McCarthy,3,M,1962-11-29,,/m/01rcg5,1
Julia Stiles,3,F,1981-03-28,,/m/02jtjz,1
Annette Bening,3,F,1958-05-29,,/m/028knk,1
Carol Locatell,3,F,,,/m/096cks,1
Scott Thompson,3,M,1959-06-12,,/m/01vgyj,1
Bow Wow,3,M,1987-03-09,,/m/01wbsdz,1
Ally Sheedy,3,F,1962-06-13,/m/048z7l,/m/02f8lw,1
Al Ruban,3,M,,,/m/0k07f0,1
Barnard Hughes,3,M,1915-07-16,,/m/0fd_g2,1
Jenny Lewis,3,F,1976-01-08,,/m/03x6n9,1
Darrell Larson,3,M,1950-12-13,,/m/0bnpd3z,1
Trey Wilson,3,M,1948-01-21,,/m/03mbst5,1
Bert Freed,3,M,1919-11-03,,/m/0dn88w,1
Jessica Alba,3,F,1981-04-28,/m/0h1nk0k,/m/01yf85,1
Jennifer Beals,3,F,1963-12-19,/m/041rx,/m/01pxm_,1
Barry Shabaka Henley,3,M,1954-09-15,/m/0x67,/m/07xkz7,1
Tippi Hedren,3,F,1930-01-19,/m/065b6q,/m/01q697,1
Bill Cobbs,3,M,1934-06-16,/m/0x67,/m/06chtx,1
Rachel Specter,3,F,1980-04-09,,/m/02q432w,1
Natasha Henstridge,3,F,1974-08-15,/m/044038p,/m/0346l4,1
Allan F. Nicholls,3,M,1945-04-08,,/m/064p3dt,1
Annie Potts,3,F,1952-10-28,,/m/018lp7,1
